#1.2										
16672	9									
NAME	DESCRIPTION	S89	S88	S87	S84	S85	S83	S117	S116	S115
ENSMUSG00000066000	na	3.04403	4.50157	4.10772	25.3959	15.2177	1.75173	13.3953	1.88011	6.95218
ENSMUSG00000066026	na	1216.09	885.311	2164.76	3789.97	4315.74	2389.36	3301.93	3083.38	5323.96
ENSMUSG00000066036	na	8282.74	4819.69	9917.98	7427.64	11062.2	7847.78	11640.9	12775.2	9138.91
ENSMUSG00000066037	na	2082.42	2444.69	1699.59	2262.23	2125.12	1706.51	1935.2	2033.02	2055.33
ENSMUSG00000066042	na	101.975	144.05	115.016	112.041	105.002	75.3245	135.292	67.6839	108.454
ENSMUSG00000066043	na	3722.78	3133.12	3156.78	2287.1	2763.55	2934.15	4013.16	3553.4	3049.21
ENSMUSG00000066057	na	16.7421	42.0147	24.6463	47.804	38.0443	49.0485	24.1115	11.2807	40.3227
ENSMUSG00000066068	na	732.807	1321.25	807.157	681.589	603.377	1469.9	506.292	752.783	652.328
ENSMUSG00000066071	na	25.8742	20.401	13803.9	25314.4	25218.6	11129.1	17.076	5.64033	5.56175
ENSMUSG00000066072	na	15003.2	5213.54	5154.97	3436.03	6239.96	2447.09	14253.3	46415.8	40412.8
ENSMUSG00000066113	na	7.61006	6.0021	4.10772	14.9387	13.696	26.276	33.4882	35.7221	29.1992
ENSMUSG00000066116	na	25.9499	33.8413	12.633	15.3415	7.64435	38.5967	8.87175	11.4689	20.597
ENSMUSG00000066148	na	1368.29	1059.37	1425.38	1230.95	1320.9	1159.65	1287.29	1494.69	1030.31
ENSMUSG00000066149	na	1862.73	1929.4	1816.23	1758.76	1618.9	1604.37	1763.38	1766.23	1566.78
ENSMUSG00000066150	na	10098.5	7899.18	10908.3	18928.3	20471.6	8827.18	23257.5	12888.4	20539.5
ENSMUSG00000066151	na	1112.59	1530.54	1033.09	2318.5	2653.98	910.902	2600.03	881.769	2455.53
ENSMUSG00000066152	na	538.792	927.324	476.495	394.383	371.313	301.298	569.299	332.779	513.071
ENSMUSG00000066153	na	228.397	210.163	11823.6	26514.4	22897.3	12479	340.324	268.966	287.924
ENSMUSG00000066154	na	149637	149627	519420	561938	516396	414126	176502	186946	94451.1
ENSMUSG00000066170	na	89.7987	352.623	49.2926	52.2856	62.3927	71.821	58.9392	30.0817	34.7609
ENSMUSG00000066175	na	9.13208	31.511	12.3231	38.8407	35.0008	24.5243	32.1486	24.4414	48.6653
ENSMUSG00000066191	na	9.13208	10.5037	12.3231	7.46937	16.7395	12.2621	30.8091	7.52044	33.3705
ENSMUSG00000066232	na	8800.49	4396.58	7046.72	7496.18	6994.11	5919.07	6823.46	7228.91	6266.65
ENSMUSG00000066233	na	121.761	138.048	242.355	386.914	302.833	255.753	238.436	67.6839	276.323
ENSMUSG00000066235	na	50.2264	163.557	57.508	204.661	179.569	26.276	168.78	65.8038	260.012
ENSMUSG00000066245	na	660.827	469.039	695.611	130.46	95.0693	1029.39	163.5	895.923	124.594
ENSMUSG00000066258	na	2646.44	1881.35	1956.23	347.623	376.545	1199.51	404.537	2451.35	600.15
ENSMUSG00000066270	na	2418.08	2046.68	2479.08	2772.75	2393.64	2856.38	2144.43	1994.6	2424.57
ENSMUSG00000066278	na	1171.95	1182.41	998.175	1989.84	2023.96	1620.35	2259.78	1007.74	2085.66
ENSMUSG00000066306	na	2299.76	1413.49	1951.16	2944.4	3818.14	1079.07	3798.86	1692.09	3841.78
ENSMUSG00000066315	na	12818.5	15833.2	13908	11176.9	10419.3	18115.6	9516.54	12896.5	9479.31
ENSMUSG00000066319	na	1882.73	2424.85	1168.65	5663.28	4190.93	772.515	3703.82	1415.72	3855.68
ENSMUSG00000066324	na	5613.18	2924.52	5625.52	3280.55	4163.57	5743.93	4364.18	6495.78	3640.16
ENSMUSG00000066357	na	855.371	498.174	1419.22	688.676	1063.72	882.873	735.4	879.891	760.569
ENSMUSG00000066361	na	14269.1	5650.97	13709.5	615.476	490.021	8362.89	119.218	11013.7	76.474
ENSMUSG00000066362	na	3541.39	3962.88	3221.38	2991.22	3149.63	4444.14	3242.35	3863.15	2829.17
ENSMUSG00000066363	na	105777	40120.9	50501.7	101.583	173.482	33013	478.212	91293.5	129.311
ENSMUSG00000066366	na	151744	129422	272433	358683	330404	325595	263254	195906	233668
ENSMUSG00000066392	na	66.9686	49.5173	55.4542	29.8775	44.1314	110.359	21.4324	60.1635	29.1992
ENSMUSG00000066406	na	4457.98	2492.37	4962.13	4985.06	5758.37	3757.45	6196.58	6215.63	5437.99
ENSMUSG00000066407	na	1588.24	2255.11	1485.31	1303.01	1278.38	2147.63	1406.83	1524.09	1315.31
ENSMUSG00000066415	na	2867.46	2040.71	2318.8	2194.5	2342	2147.62	2713.87	2389.61	2383.19
ENSMUSG00000066440	na	2001.45	1455.51	1873.11	1858.38	2206.57	1068.55	2348.19	1547.33	2367.91
ENSMUSG00000066441	na	1173.47	1350.47	1996.34	1478.93	2297.88	2680.13	2270.52	1945.92	3946.09
ENSMUSG00000066442	na	414.22	458.138	592.143	855.033	781.943	748.473	790.207	660.436	1035.96
ENSMUSG00000066443	na	2080.06	2429.95	2275.14	2180.98	1871.91	2936.13	2357.51	2262.29	1998.56
ENSMUSG00000066456	na	12.1761	37.5131	30.8079	7.46937	24.3484	24.5243	26.7905	18.8011	37.5418
ENSMUSG00000066477	na	174.242	320.856	154.88	2244.75	1888.53	66.9704	1744.49	136.983	2525.94
ENSMUSG00000066487	na	62.1581	117.57	117.43	116.24	97.0584	145.442	57.64	105.596	68.0578
ENSMUSG00000066491	na	697.948	962.313	735.346	729.38	723.212	1140.33	605.678	734.169	689.138
ENSMUSG00000066513	na	25.8742	51.0178	55.4542	101.583	50.2185	255.753	75.0135	39.4823	34.7609
ENSMUSG00000066551	na	4857.35	6374.87	4840.49	7355.29	6737.45	6544.29	7863.53	7636.17	7529.16
ENSMUSG00000066553	na	169.647	100.136	208.112	245.059	169.943	220.089	196.785	207.118	203.531
ENSMUSG00000066554	na	1910.53	1938.22	2229.26	805.52	758.744	2427.22	623.272	2421.56	695.281
ENSMUSG00000066568	na	5080.45	3067.07	4099.49	2678.53	2629.62	3328.29	3162.61	4801.75	2683.53
ENSMUSG00000066571	na	1811.2	969.34	1466.45	938.153	1072.85	1637.87	1575.28	1932.75	987.213
ENSMUSG00000066592	na	19.6186	33.0011	17.7346	25.6656	23.5403	40.132	15.2863	30.9917	17.2413
ENSMUSG00000066595	na	1327.19	766.767	1018.71	455.632	385.009	749.74	492.945	919.372	374.028
ENSMUSG00000066613	na	118.596	474.494	132.025	337.73	359.782	90.2349	281.82	67.24	361.932
ENSMUSG00000066621	na	362.239	952.835	308.079	776.814	631.535	381.878	665.744	347.82	717.467
ENSMUSG00000066632	na	9314.98	3650.54	8408.07	6852.34	7197.58	6788.6	5813.96	6851.26	6320.85
ENSMUSG00000066637	na	535.75	1386.48	523.735	666.268	520.445	684.928	545.187	392.942	682.704
ENSMUSG00000066640	na	573.799	604.711	731.174	1023.3	1086.55	590.334	1000.63	650.518	1015.02
ENSMUSG00000066643	na	278.528	286.6	242.355	230.057	267.832	276.774	293.356	189.891	225.251
ENSMUSG00000066682	na	28.9182	100.535	43.131	67.2244	71.5234	75.3245	49.5625	35.7221	95.9401
ENSMUSG00000066684	na	30.4403	97.5341	90.3697	129.967	136.96	63.0624	89.7483	56.4033	177.976
ENSMUSG00000066687	na	6905.31	3322.15	5342.04	1089.04	2847.25	6113.48	3115.76	10338.7	1311.18
ENSMUSG00000066705	na	28.9182	10.5037	242.355	5.9755	18.2613	26.276	5.35811	9.40054	11.1235
ENSMUSG00000066735	na	4475.55	3602.03	3310.65	4978.85	4803.54	2655.22	4533.26	3639.47	4231.92
ENSMUSG00000066798	na	1029.07	741.26	858.515	742.968	850.657	809.602	842.866	848.637	609.136
ENSMUSG00000066800	na	305.925	90.0315	154.039	135.943	158.264	211.96	250.491	453.106	184.928
ENSMUSG00000066807	na	50.0137	26.6603	61.8031	138.132	191.256	45.1828	152.13	86.2446	164.646
ENSMUSG00000066829	na	359.195	795.278	1144	352.554	453.488	966.957	210.306	454.986	308.677
ENSMUSG00000066838	na	161.333	297.104	129.393	143.412	138.481	183.932	113.86	120.327	190.49
ENSMUSG00000066839	na	1241.96	2087.23	1328.85	2446.93	2186.78	1376.86	1882.02	1225.84	2089.83
ENSMUSG00000066842	na	18.2642	1.50052	28.754	59.755	105.002	71.821	113.86	20.6812	79.2549
ENSMUSG00000066861	na	537.515	726.245	563.251	99.8479	140.962	209.525	127.281	494.113	92.544
ENSMUSG00000066877	na	70.0126	87.0304	129.393	92.6202	155.221	196.194	190.213	90.2452	161.231
ENSMUSG00000066878	na	2733.73	3273.16	3466.32	3943.07	3627.03	3405.35	3575.38	3144.59	3304.03
ENSMUSG00000066880	na	1074.7	1533.64	622.168	1334.6	1353.63	712.048	1395.65	616.676	1309.73
ENSMUSG00000066892	na	631.635	802.781	673.666	658.799	636.1	698.941	683.159	744.523	653.505
ENSMUSG00000066894	na	101.975	121.542	67.7773	80.6692	62.3927	66.5658	131.274	67.6839	68.1314
ENSMUSG00000066900	na	2808.13	2999.55	4348.04	5820.16	6228.59	4239.22	5518.97	3406.73	5679.96
ENSMUSG00000066902	na	136.667	122.785	53.7079	59.2868	47.4431	117.882	53.1308	61.5763	37.4237
ENSMUSG00000066979	na	2476.32	3004.03	2164.77	2048.11	1856.57	1658.9	1911.5	2229.8	1622.63
ENSMUSG00000067038	na	5199.7	6889.02	4820.07	3850.43	3215.11	7170.53	3350.96	5048.95	3178.89
ENSMUSG00000067058	na	270.276	279.139	138.833	140.752	151.814	295.069	115.074	153.312	86.5889
ENSMUSG00000067071	na	222.214	421.647	722.958	5077.62	3197.25	851.344	1102.43	345.94	2676.58
ENSMUSG00000067106	na	493.269	493.326	547.819	684.63	644.61	701.561	557.017	495.698	613.198
ENSMUSG00000067121	na	748.238	1034.86	759.175	671.55	651.913	1180.71	608.431	753.686	630.987
ENSMUSG00000067144	na	529.662	292.602	2160.67	3800.47	3328.15	707.701	673.782	851.692	1405.74
ENSMUSG00000067147	na	8636.6	10979.3	8184.35	8187.57	7199.14	10676.4	7270.21	7458.19	6436.59
ENSMUSG00000067148	na	2208.43	2022.71	1602.01	1393.79	1208.29	1930.41	1217.63	1537.93	1181.87
ENSMUSG00000067149	na	44.1384	54.0189	45.1849	52.2856	51.7403	40.2899	62.9577	43.2425	38.9322
ENSMUSG00000067150	na	3212.98	1800.63	2692.61	1656.69	1613.09	2166.89	1721.3	3340.99	1348.73
ENSMUSG00000067161	na	1039.04	1010.86	1252.82	1502.82	1461.41	1390.03	1278.17	1352.56	1464.55
ENSMUSG00000067189	na	146.637	87.1517	173.598	60.7464	40.5982	115.191	40.3336	173.922	46.0798
ENSMUSG00000067194	na	2024.28	1746.61	2222.27	2077.98	2224.84	2830.8	2531.7	2476.1	2423.53
ENSMUSG00000067199	na	343.975	94.533	345.048	504.93	313.485	304.802	302.733	370.381	507.509
ENSMUSG00000067212	na	19301.2	18474.4	17292.6	15676.8	14088.2	18205.4	12753.4	16951.4	15053.5
ENSMUSG00000067219	na	307.447	313.61	43.131	664.774	847.628	115.614	1841.85	325.259	3460.8
ENSMUSG00000067225	na	11853.1	7682.35	8406.42	12542.8	9162.14	8438.38	12417.9	13598.5	13182.8
ENSMUSG00000067235	na	74508.7	86416.3	137735	124566	127819	165316	111560	100736	130305
ENSMUSG00000067274	na	26033.5	24980.1	25701	21654.6	21353	27831.6	18875.7	23623.4	18196.9
ENSMUSG00000067276	na	22.8302	13.5047	10.2693	35.853	54.7838	22.7725	33.4882	15.0409	27.8087
ENSMUSG00000067279	na	33.4843	349.622	12.3231	2116.82	1054.59	105.104	509.02	154.169	1436.32
ENSMUSG00000067288	na	1829.5	3143.82	1474.31	1376.44	1302.63	2390.3	1376.25	1439.24	1245.2
ENSMUSG00000067336	na	4594.96	2183.26	3659.98	2133.25	2807.67	3827.54	2835.78	4497.22	2351.23
ENSMUSG00000067344	na	2905.15	4250.19	2740.17	2296.47	2325.69	4001.66	2259.44	2844.85	2128.68
ENSMUSG00000067365	na	2241.92	1646.08	1897.77	915.745	1016.54	1781.52	1012.68	1611.25	927.42
ENSMUSG00000067367	na	1290.66	1709.08	1819.72	932.181	696.973	1634.37	652.349	1477.76	604.84
ENSMUSG00000067369	na	529.661	481.669	811.273	1710.49	1482.21	1026.51	1490.89	932.53	1651.84
ENSMUSG00000067377	na	7.61006	24.0084	8.21543	5.9755	13.696	17.5173	17.4138	9.40054	6.95218
ENSMUSG00000067424	na	181.12	310.609	121.178	391.395	354.573	152.401	377.747	84.6049	443.549
ENSMUSG00000067430	na	56.3145	88.5309	98.5852	134.449	149.134	80.5797	194.231	95.8855	177.976
ENSMUSG00000067547	na	2623.45	3470.5	3665.55	4309.67	3891.14	4353.28	3225.5	3780.22	3806.5
ENSMUSG00000067567	na	175.031	172.56	252.625	103.077	117.177	140.139	123.236	184.251	111.235
ENSMUSG00000067575	na	655.464	868.041	685.968	725.149	658.755	1053.28	558.184	675.698	551.996
ENSMUSG00000067586	na	866.025	529.685	879.051	98.5957	159.786	996.736	239.775	1566.13	187.709
ENSMUSG00000067608	na	560.257	445.656	449.681	393.498	343.034	430.698	499.934	469.745	405.231
ENSMUSG00000067629	na	89.7988	141.049	32.8617	79.1754	74.5669	73.5728	83.0507	28.2016	107.064
ENSMUSG00000067653	na	108.142	272.502	118.907	122.633	112.942	206.744	163.336	86.4769	138.51
ENSMUSG00000067713	na	2491.53	2805.97	1932.68	2028.68	1693.74	2044.27	1869.99	2004.19	1904.9
ENSMUSG00000067719	na	2743.61	3315.09	3205.44	3614.47	3055.64	4196.7	2529.69	2815.89	2822.41
ENSMUSG00000067722	na	1024.31	2004.69	973.528	1674.63	1456.34	1129.87	1311.4	898.692	1430.76
ENSMUSG00000067736	na	11330.2	11281	13209	15026.6	13734.9	12108.4	14493.9	15775	16618.1
ENSMUSG00000067768	na	16.4448	4.83368	96.4982	69.4964	7.60887	4.68415	13.8935	7.50437	329.036
ENSMUSG00000067780	na	345.497	42.0147	143.77	2.98775	1.52177	127.876	10.7162	276.376	18.0757
ENSMUSG00000067786	na	4.56604	3.00105	4.10772	2.98775	1.52177	12.2621	1.33953	3.76022	1.39044
ENSMUSG00000067787	na	2690.97	2241.76	2055.9	1945.04	1943.31	1604.57	1756.13	1859.44	1857.61
ENSMUSG00000067813	na	220.692	313.61	158.147	754.407	763.93	80.5797	668.424	135.368	767.521
ENSMUSG00000067818	na	53.2704	33.0115	67.7773	71.706	56.3056	171.67	50.902	112.807	97.3306
ENSMUSG00000067825	na	395.723	618.214	753.767	5945.52	6297.27	1196.43	5116.94	776.484	4341.01
ENSMUSG00000067847	na	1748.79	2884	1844.36	1930.09	1789.6	2314.04	1397.12	1530.41	1605.95
ENSMUSG00000067851	na	6314.82	3400.19	6190.33	5693.12	6575.55	4649.09	5845.65	5817.05	5711.97
ENSMUSG00000067869	na	1335.91	370.939	1169.55	1106.81	1320.91	996.73	1513.73	1520.69	1081.55
ENSMUSG00000067870	na	6471.02	8823.62	6713.52	6394.22	5670.72	9409.41	5311.72	6590	5434.88
ENSMUSG00000067873	na	2129.3	2604.91	2080.56	1940.54	1724.17	2441.92	2069.57	2165.88	1985.55
ENSMUSG00000067879	na	45.6604	64.5226	36.9694	4.48162	7.60887	19.2691	21.4324	26.3215	6.95218
ENSMUSG00000067889	na	503.786	462.162	616.157	3631.61	4652.06	411.657	3516.26	900.572	4614.86
ENSMUSG00000067916	na	110.806	139.237	152.319	55.1179	71.1378	106.551	62.3041	87.558	75.42
ENSMUSG00000067924	na	373.017	707.304	331.861	287.089	210.721	328.401	374.074	337.412	455.511
ENSMUSG00000067925	na	235.787	566.641	413.69	337.35	282.334	386.306	361.326	360.108	391.265
ENSMUSG00000067928	na	100.453	351.123	86.262	481.028	351.53	78.828	392.481	101.526	553.394
ENSMUSG00000067931	na	526.616	682.739	328.617	292.799	298.268	448.444	404.537	407.984	311.458
ENSMUSG00000067942	na	584.515	775.771	256.86	769.466	738.075	262.782	784.981	321.499	593.739
ENSMUSG00000067995	na	1249.57	1209.42	1117.3	593.068	508.272	1038.78	531.792	1334.88	453.282
ENSMUSG00000068011	na	494.654	625.719	784.574	884.374	684.798	725.217	961.78	782.125	1236.1
ENSMUSG00000068014	na	47.7449	26.5243	12.3853	9.23485	34.6324	22.5608	0.283534	56.5458	34.3928
ENSMUSG00000068015	na	726	396.139	455.956	400.358	350.008	747.991	530.453	1282.23	504.729
ENSMUSG00000068036	na	5742.57	6431.29	6728.36	5427.08	6295.6	7097.98	7368.72	6388.66	6405.73
ENSMUSG00000068039	na	5454.93	5520.54	7500.72	9226.15	9285.59	8420.56	9861.51	6240.09	8699.81
ENSMUSG00000068040	na	11298.3	6560.45	9817.32	3979.68	4152.95	8389.25	4452.56	14965.7	4183.75
ENSMUSG00000068083	na	1601.17	1481.47	4214.47	6641.37	7901.75	1866.33	6898	2750.59	7995.55
ENSMUSG00000068085	na	15.5049	13.7152	25.2636	68.6554	38.7985	30.3624	21.7939	51.7644	8.57663
ENSMUSG00000068086	na	1110.72	1885.59	39119.3	83857.2	69855.2	40456.4	1710.95	1108.48	555.874
ENSMUSG00000068101	na	48.7044	58.5205	75.9928	98.5958	53.2621	56.0554	34.8277	84.6049	140.434
ENSMUSG00000068114	na	3330.15	3659.76	837.973	1205.56	976.978	541.285	807.736	1308.56	634.039
ENSMUSG00000068115	na	77.6226	33.0115	69.8312	26.8897	48.6968	117.366	61.6182	65.8038	36.1514
ENSMUSG00000068130	na	75.9161	76.8377	67.7773	64.2238	60.6495	42.0416	54.3617	51.938	52.6447
ENSMUSG00000068134	na	1248.05	847.796	842.081	657.304	515.88	928.414	507.68	823.486	704.952
ENSMUSG00000068141	na	4220.85	4647.11	3344.87	2995.3	2595.97	4957.68	2460.29	4966.31	2188.69
ENSMUSG00000068165	na	1209.49	902.406	1104.43	841.529	935.073	1303.39	968.287	1326.5	828.891
ENSMUSG00000068184	na	353.107	549.193	369.694	445.175	410.878	560.554	369.71	370.382	464.406
ENSMUSG00000068196	na	16.7421	12.0042	32.8617	5.9755	30.4355	28.0277	25.451	15.0409	11.1235
ENSMUSG00000068200	na	321.094	354.317	408.38	262.23	249.399	386.443	286.556	310.224	144.002
ENSMUSG00000068205	na	62.4025	123.043	45.1849	101.583	118.698	82.3314	141.99	48.8828	196.052
ENSMUSG00000068206	na	830.088	1730.62	645.408	1230.95	1173.6	560.783	1131.82	707.308	1020.76
ENSMUSG00000068220	na	197.861	282.099	301.917	367.493	191.744	264.512	164.762	276.376	380.98
ENSMUSG00000068227	na	377.459	375.131	166.363	50.7917	70.0016	383.629	119.218	391.062	196.052
ENSMUSG00000068240	na	16797.7	20167.3	17199.2	18094	17016.7	26564.4	16958.6	17561.7	17165.5
ENSMUSG00000068243	na	15.485	19.5296	4.94783	3.00742	2.28666	5.74788	1.34405	3.79186	8.3639
ENSMUSG00000068245	na	823.122	912.148	838.171	147.222	181.275	559.993	217.066	1160.67	156.38
ENSMUSG00000068246	na	13777.2	11238.8	20160.8	5977.22	6549.7	12767.8	2916.49	11969.6	5859.46
ENSMUSG00000068250	na	514.44	798.279	225.924	430.236	395.661	394.14	558.583	451.226	424.083
ENSMUSG00000068262	na	76.6208	25.1452	10.99	18.3183	25.7164	57.043	17.7094	63.1548	34.4745
ENSMUSG00000068264	na	2098.87	1445	1431.54	1109.95	986.109	1587.07	1410.52	1039.7	1083.15
ENSMUSG00000068267	na	4395.57	4444.55	4777.27	4864.06	5081.2	4883.83	4329.35	4185.12	5285.05
ENSMUSG00000068270	na	140.025	124.544	115.016	19.4204	68.4798	115.614	85.7297	255.695	44.494
ENSMUSG00000068284	na	2001.45	1383.49	1992.24	2757.69	3177.43	1205.19	2341.49	1368.72	2805.91
ENSMUSG00000068290	na	4232.77	4807.71	5103.79	5234.5	5479.85	6709.09	5547.01	5183.5	5742.5
ENSMUSG00000068299	na	286.724	373.587	207.436	475.931	434.254	249.851	384.557	244.572	620.621
ENSMUSG00000068328	na	4617.79	5840.03	5995.24	7972.84	7275.57	6831.72	7421	4982.31	7875.43
ENSMUSG00000068329	na	447.472	832.791	556.596	690.169	690.885	613.106	648.331	612.915	746.665
ENSMUSG00000068335	na	109.585	241.584	137.609	65.7305	77.6104	131.38	115.199	86.485	104.283
ENSMUSG00000068391	na	904.075	699.244	1086.49	590.082	651.319	1273.51	618.862	823.49	710.515
ENSMUSG00000068394	na	101.975	208.573	174.578	216.612	220.657	120.87	330.863	124.087	497.776
ENSMUSG00000068396	na	2698.87	3856.99	2555.77	2068.34	1868.69	3162.57	1756.01	2199.93	1805.78
ENSMUSG00000068397	na	2101.39	2420.01	2206.14	2090.7	1872.79	2923	1952.7	2209.74	1867.11
ENSMUSG00000068417	na	36.5288	79.8265	42.2444	5.15294	14.0546	24.1626	35.1487	34.329	20.6734
ENSMUSG00000068463	na	866.025	631.721	1230.26	3721.23	2819.84	1921.65	3027.34	1663.9	5148.75
ENSMUSG00000068479	na	2018.02	1239.09	1638.32	1359.09	1482.58	1150.89	1583.13	1716.71	1360.52
ENSMUSG00000068522	na	4.56604	4.50157	4.10772	43.3224	38.0443	3.50347	32.1486	5.64033	38.9322
ENSMUSG00000068523	na	3016.61	4081.44	3255.36	2889.05	2594.66	3820.43	2969.73	2987.48	3075.6
ENSMUSG00000068551	na	39.5723	168.059	106.801	448.163	441.314	122.621	330.863	52.643	556.174
ENSMUSG00000068566	na	3914.64	3584.76	3271.8	2485.79	3098.32	4190.2	5111.51	5772.1	2570.89
ENSMUSG00000068580	na	707.735	955.834	577.134	791.754	649.797	623.617	661.726	618.555	786.987
ENSMUSG00000068587	na	10524.7	5670.44	15494.5	7306.56	9161.15	14591.9	8717.62	13794.4	9884.52
ENSMUSG00000068606	na	374.415	372.13	209.494	17.9265	4.56532	238.236	13.3953	233.133	9.73306
ENSMUSG00000068629	na	4.60722	3.02423	4.12183	7.59335	6.19488	5.30151	6.73301	1.8946	1.40173
ENSMUSG00000068631	na	54.8119	42.0165	34.9185	20.9142	12.1773	31.5312	20.0929	22.5632	22.247
ENSMUSG00000068663	na	1388.07	738.258	1963.49	1174.19	1567.42	1446.93	1453.39	1453.33	1241.66
ENSMUSG00000068686	na	90.1269	23.3247	84.7962	165.195	146.938	111.207	82.3145	67.7603	149.666
ENSMUSG00000068699	na	6.08805	10.5037	12.3231	2.98775	1.52177	19.2691	8.03716	1.88011	1.39044
ENSMUSG00000068706	na	3041.33	4033.55	3151.83	4158.39	3523.67	4521.8	3787.13	2876.29	3808.9
ENSMUSG00000068732	na	5864.29	3317.67	4582.22	3409.09	2874.65	2916.63	2612.08	4565.03	2618.17
ENSMUSG00000068735	na	136.981	159.056	127.339	259.934	257.18	385.381	373.728	229.373	289.211
ENSMUSG00000068739	na	5721.23	4352.92	4171.4	3217.85	2847.23	3344.01	2614.75	3374.8	2526.46
ENSMUSG00000068740	na	9.13208	25.5089	14.377	22.4081	27.3919	19.2691	48.223	13.1608	51.4462
ENSMUSG00000068742	na	3751.76	1940.18	5118.22	3117.7	2935.51	5619.58	2178.07	6022	3273.1
ENSMUSG00000068744	na	19.7862	27.0094	16.4309	5.9755	7.60887	17.5173	20.0929	30.0817	9.73306
ENSMUSG00000068747	na	878.204	168.059	2511.88	518.376	636.103	1429.42	296.035	669.319	240.545
ENSMUSG00000068749	na	2770.44	2837.06	2847.06	1531.76	1584.26	2745.7	1348.95	2793.18	1361.8
ENSMUSG00000068758	na	111.107	240.084	131.447	67.2244	82.1758	194.442	96.4459	148.529	79.2549
ENSMUSG00000068762	na	3144.17	4043.91	3232.81	3738.86	3043.53	6979.93	3556.03	4184.18	4251.95
ENSMUSG00000068798	na	4372.3	3585.41	3870.71	3093.9	2766.78	3435.69	3127.44	4928.34	3297.28
ENSMUSG00000068823	na	21328.8	11824.3	17949.7	15659.7	16010.4	18535	16061.4	22154.7	14902.9
ENSMUSG00000068854	na	56.3145	222.078	34.9156	274.873	187.178	49.0485	129.934	7.52044	189.099
ENSMUSG00000068856	na	1668.42	1376.31	1384.24	1068.8	863.718	1408.76	1072.02	1664.69	835.964
ENSMUSG00000068874	na	3322.13	3342.1	6611.68	12021.2	9807.68	10094	9269.32	5591.05	14107
ENSMUSG00000068876	na	262.572	427.649	103.956	1198.19	1224.96	133.226	1180.22	514.183	1589.06
ENSMUSG00000068877	na	394.691	292.176	62819.4	156819	166489	31468.2	374.483	265.509	1464.02
ENSMUSG00000068882	na	6847.62	6575.32	5919.2	3787.01	3431.63	6201.1	3671.69	7437.55	3601.26
ENSMUSG00000068917	na	1089.76	1970.19	1045.41	1481.92	1416.77	1009	1283.26	1050.98	1195.78
ENSMUSG00000068921	na	2795.94	3066.99	2546.77	2246.79	2019.39	3055.02	1853.9	2722.4	2173.25
ENSMUSG00000068922	na	226.78	436.653	303.971	339.11	331.747	266.264	255.85	191.771	340.657
ENSMUSG00000068923	na	167.421	268.594	83.7068	262.922	276.963	108.607	277.167	78.5112	278.087
ENSMUSG00000068959	na	41.0943	66.0231	57.508	89.6325	109.568	49.0485	108.502	30.0817	132.092
ENSMUSG00000068964	na	48.9828	83.2034	130.782	121.67	146.891	91.9319	93.4218	272.607	52.3967
ENSMUSG00000068966	na	611.847	418.646	622.318	348.073	365.226	462.458	480.889	611.035	486.652
ENSMUSG00000068969	na	1.58107	13.311	6.62577	4.77767	11.7231	7.11896	1.41626	13.8477	11.9887
ENSMUSG00000069008	na	10243.8	4015.86	9716.67	7814.19	8169.67	7632.17	6398.39	7466.86	6977.18
ENSMUSG00000069011	na	811.758	481.403	640.942	512.028	475.212	736.796	657.326	951.337	424.084
ENSMUSG00000069020	na	897.984	777.269	821.543	684.194	718.277	800.542	586.712	721.962	729.979
ENSMUSG00000069083	na	3.61722	2.99273	17.4481	14.5374	43.2448	31.0135	5.69373	57.3625	3.68045
ENSMUSG00000069089	na	1415.47	1342.97	1178.91	1090.53	800.452	980.971	752.813	1577.4	659.067
ENSMUSG00000069094	na	199.384	339.119	258.786	295.788	315.007	276.774	399.178	240.654	386.542
ENSMUSG00000069114	na	1214.57	394.638	1166.59	292.799	299.789	886.377	391.142	800.926	400.446
ENSMUSG00000069117	na	4967.8	6839.58	4625.02	4913.69	4729.82	6401.82	5078.45	5996.4	4659.1
ENSMUSG00000069135	na	1059.32	903.315	1100.87	997.911	935.89	912.652	989.912	723.84	985.824
ENSMUSG00000069170	na	18.2642	3.00105	20.5386	86.6447	138.481	24.5243	44.2044	35.7221	108.454
ENSMUSG00000069171	na	12.1761	39.0136	8.21543	46.3101	41.0879	28.0277	69.6554	3.76022	51.4462
ENSMUSG00000069184	na	74.5786	172.56	49.2926	171.796	152.177	21.0208	156.725	60.1635	155.729
ENSMUSG00000069188	na	35.5363	29.4032	20.1578	15.5427	26.7156	33.3685	9.46098	17.1333	24.3892
ENSMUSG00000069206	na	2710.3	1415.6	3894.77	1958.56	2009.94	1704.39	2372.55	1879.5	2246.58
ENSMUSG00000069208	na	707.611	1935.33	402.556	1514.44	1110.27	334.581	1486.77	351.58	1497.36
ENSMUSG00000069237	na	5019.6	4938.23	3832.5	5702.12	6061.22	3302.02	5856.41	4106.16	5878.77
ENSMUSG00000069255	na	430.73	927.324	484.711	755.903	957.197	441.436	939.011	507.629	1198.56
ENSMUSG00000069270	na	6.39685	36.7919	17.0079	30.3009	21.568	16.1626	34.3823	27.6976	22.1676
ENSMUSG00000069272	na	10.9177	3.06082	8.32871	19.0703	3.04355	1.75173	1.59633	3.86378	3.28535
ENSMUSG00000069303	na	7.63905	2.47231	0.0604889	59.5418	25.7165	13.2222	4.25034	2.42711	16.9387
