#1.2																
20399	15															
NAME	DESCRIPTION	S1	S5	S40	S41	S6	S7	S34	S36	S38	S2	S3	S39	S33	S35	S37
ENSMUSG00000100084	na	24.2735	11.9875	14.2734	10.9973	5.50976	3.50389	18.0288	14.418	13.3294	13.6704	8.07018	4.05489	16.4002	6.3609	15.573
ENSMUSG00000100094	na	116.345	96.8223	69.9397	113.855	87.369	151.543	254.407	171.498	120.6	140.61	150.105	98.669	165.368	153.298	165.887
ENSMUSG00000100104	na	258.613	343.812	369.312	403.979	265.824	354.21	484.086	331.422	390.431	473.18	393.276	363.993	396.725	334.3	384.34
ENSMUSG00000100106	na	107.975	84.8347	69.9397	102.857	83.4335	96.3569	141.226	88.7844	97.1144	45.5681	87.158	66.9057	71.0674	73.7864	82.6047
ENSMUSG00000100113	na	10.8812	15.676	7.13671	5.17521	7.08398	17.5194	7.01122	8.34725	4.44314	5.20778	5.64913	6.08234	6.8334	6.99699	5.4167
ENSMUSG00000100121	na	192.514	107.888	59.2347	8.40971	10.2324	89.3492	196.314	148.733	102.192	7.1607	4.84211	11.4889	8.88342	1.27218	4.73961
ENSMUSG00000100131	na	5966.97	581.521	551.582	861.712	309.115	718.317	3051.63	413.091	372.958	301.119	610.068	229.763	1755.46	1077.47	3268.07
ENSMUSG00000100147	na	70.3095	112.498	178.418	90.5662	77.9237	35.9149	47.0753	94.0963	63.4734	12.3685	15.3334	31.7633	9.56676	66.7894	37.2398
ENSMUSG00000100150	na	20.0884	32.2741	37.1109	35.5796	36.207	28.0311	18.0289	42.4951	51.4135	37.7564	20.9825	41.2247	14.3501	22.8992	23.021
ENSMUSG00000100153	na	469.928	1143.53	1007.87	513.983	1243.79	486.945	204.458	950.78	740.862	208.074	803.565	558.436	350.291	1122.43	538.08
ENSMUSG00000100162	na	102.538	44.7906	45.6618	32.0053	17.9029	48.7653	285.472	92.6646	85.6542	31.8539	4.01603	31.317	48.9995	25.9833	85.5532
ENSMUSG00000100164	na	128.901	54.4049	92.0635	131.321	117.279	119.132	189.303	84.2313	105.366	201.151	148.491	196.662	226.869	120.221	184.168
ENSMUSG00000100182	na	4.18509	22.1308	21.4101	14.8787	18.8906	27.1551	18.0288	15.9357	23.4852	5.85876	9.68422	9.46141	10.2501	8.90526	13.5418
ENSMUSG00000100183	na	0.837018	2.76635	4.28202	1.9407	3.93554	0.875972	3.00481	12.9003	1.26947	5.85876	8.8772	1.35163	2.05002	3.81654	8.80214
ENSMUSG00000100199	na	44.3619	30.4298	39.9656	31.6982	19.6777	21.0233	84.1346	20.4887	31.102	46.2191	25.0176	33.1149	36.217	24.1714	35.2086
ENSMUSG00000100204	na	22.21	37.1446	23.0254	15.7055	28.5303	25.6683	31.5075	36.9156	32.5798	13.7459	21.9575	22.6785	19.3987	38.3859	30.0448
ENSMUSG00000100213	na	19.2514	11.9875	27.1195	94.4476	44.8652	21.8993	38.0609	23.5241	49.5093	129.544	86.351	111.509	135.301	82.0556	144.22
ENSMUSG00000100222	na	4.20198	1.84423	5.73394	6.49106	4.72265	3.5063	12.4829	0.76931	1.90467	2.66396	4.19409	3.37908	7.06345	3.90667	9.51302
ENSMUSG00000100228	na	90.9845	27.9904	30.4189	18.9065	15.6273	40.4686	66.9506	24.2181	16.5354	58.1907	13.5078	19.0358	34.257	11.3356	30.6124
ENSMUSG00000100235	na	18.5201	15.6127	19.4255	88.8	42.1316	17.3685	18.0288	14.2232	14.4882	69.8894	122.614	91.3648	115.581	131.886	90.9172
ENSMUSG00000100253	na	2.51105	1.84423	0.713671	2.5876	2.36133	4.37986	6.00962	6.82957	5.71261	1.95292	8.07018	6.08234	8.88342	3.81654	2.03126
ENSMUSG00000100255	na	5.85912	2.76635	13.5597	0.646901	0.787109	3.50389	7.01122	6.07073	6.34734	1.30195	4.03509	2.70326	7.51674	2.54436	10.1563
ENSMUSG00000100257	na	25.9561	0.471792	13.5444	11.7726	3.86563	21.1789	67.9709	4.06709	14.0103	3.7896	5.83178	4.66903	12.7018	3.74055	22.0424
ENSMUSG00000100261	na	11.1999	13.8	11.1509	30.5237	11.8796	12.14	7.66489	7.48032	9.56538	16.2288	19.5444	22.2158	21.4891	23.3765	20.9553
ENSMUSG00000100277	na	4.18509	11.0654	4.28202	1.2938	2.36133	21.8993	33.0529	3.03536	5.07787	4.55681	4.03509	1.35163	8.20008	1.27218	4.73961
ENSMUSG00000100280	na	5.02211	9.22117	2.14101	16.1725	4.72265	12.2636	8.01282	6.07073	10.1557	16.2743	23.4035	25.681	30.067	17.8105	26.4064
ENSMUSG00000100287	na	148.989	155.838	142.02	57.5742	78.7109	90.2251	109.175	191.228	216.444	23.435	29.0527	22.3019	20.5002	40.0737	46.042
ENSMUSG00000100301	na	11.7182	9.22117	14.9871	9.70352	26.7617	13.1396	15.024	12.1415	14.5989	3.90584	10.4912	5.40652	4.78338	5.72481	16.2501
ENSMUSG00000100309	na	350.613	489.128	440.425	355.297	478.4	463.113	253.132	414.79	388.873	370.148	621.952	527.818	518.459	631.633	464.979
ENSMUSG00000100347	na	399.124	327.832	328.955	365.005	401.51	321.976	359.814	327.86	406.928	258.814	370.714	372.342	312.615	429.144	346.622
ENSMUSG00000100389	na	6.58519	0.922117	0.713671	1.2938	3.93554	5.27829	2.00321	0.758841	3.80841	3.90584	3.22807	0.703719	0.68334	3.97715	2.03716
ENSMUSG00000100392	na	7.53316	2.76635	4.99569	19.407	5.50976	7.88375	5.00801	4.55305	8.88628	6.50973	2.42106	4.73071	2.05002	6.3609	2.70835
ENSMUSG00000100394	na	41.0139	17.5202	12.8461	10.9973	14.168	40.2947	93.1491	22.7652	31.102	31.8977	10.4912	14.8679	23.9169	10.1774	16.9272
ENSMUSG00000100396	na	15.9033	15.676	9.27772	10.9973	11.8066	13.1396	10.016	11.3826	20.9462	20.1802	12.1053	8.10978	13.6668	9.54135	8.80214
ENSMUSG00000100397	na	9.24857	18.5812	32.2211	11.7193	24.4786	18.4589	15.024	20.5404	13.9923	8.47477	14.5754	10.1372	15.7168	22.3203	12.2574
ENSMUSG00000100441	na	132.175	116.114	112.197	76.1342	92.4789	110.954	138.188	59.9011	130.406	72.3169	74.8836	63.839	90.874	79.2195	115.051
ENSMUSG00000100444	na	19.2514	172.436	19.9828	5.17521	5.50976	703.41	199.319	102.444	159.318	7.81167	108.947	9.46141	38.9504	66.1534	133.386
ENSMUSG00000100454	na	13.7376	15.3344	18.614	8.76835	6.08579	24.4082	14.6434	13.2383	18.1498	6.04626	3.20943	13.3672	12.2189	15.8131	15.0841
ENSMUSG00000100455	na	30.9696	45.1837	48.5296	23.2884	38.5683	23.6512	20.0321	48.5658	40.623	26.6899	24.2106	22.3019	27.3336	32.4406	44.0107
ENSMUSG00000100480	na	5.85912	8.29905	5.70936	3.88141	3.93554	9.63569	7.01122	6.82957	5.71261	5.20778	4.84211	1.35163	1.36668	2.54436	1.35418
ENSMUSG00000100481	na	34.2041	44.9099	45.1695	35.416	62.0911	39.9666	39.6297	37.7199	31.2195	25.4176	61.809	49.3412	43.931	73.0746	26.0207
ENSMUSG00000100510	na	5.88626	41.4952	13.5597	18.1132	9.4453	40.2947	23.0369	63.7426	59.0303	1.30195	66.9826	16.2196	58.0839	48.9789	35.8857
ENSMUSG00000100514	na	23.4523	38.7267	46.8525	20.3494	0.0206876	27.3518	48.6248	27.9623	14.1529	12.0842	15.3588	11.1579	27.2664	22.5373	68.2837
ENSMUSG00000100550	na	16.7404	11.9875	26.4058	42.6955	11.0195	14.8915	32.0513	9.86493	18.4073	13.0195	10.4912	22.9777	16.4002	12.0857	13.5418
ENSMUSG00000100555	na	42.2512	31.8082	17.464	25.876	17.3164	36.8784	59.0946	25.8006	38.7509	21.2595	20.6214	33.1546	23.5747	22.8992	24.4385
ENSMUSG00000100586	na	3.8343	1.3744	7.12679	20.8555	11.3574	10.0891	1.7277	8.90984	8.88628	9.42994	21.4442	26.0662	17.3015	21.2061	22.3408
ENSMUSG00000100594	na	13.3923	12.9096	8.56405	46.5769	32.2715	23.6513	24.0385	32.6302	17.1378	42.3132	60.5264	41.9005	62.8673	41.3458	50.1045
ENSMUSG00000100599	na	31.8067	17.5202	12.8461	22.6415	8.65819	30.659	24.0385	18.2122	15.2336	35.8035	16.1404	26.3568	41.0004	14.6301	26.4064
ENSMUSG00000100615	na	68.774	52.6891	32.1247	12.4278	18.2377	32.7911	51.4317	38.3712	23.8045	35.042	29.378	17.1329	17.3197	22.4634	17.9483
ENSMUSG00000100621	na	5.73608	8.25499	3.24233	8.46705	7.97933	5.89902	3.48847	4.07185	6.50098	6.69185	8.56493	9.24555	5.47927	13.5163	10.9369
ENSMUSG00000100627	na	21.7625	11.0654	19.2691	28.4636	18.1035	8.75972	48.0769	34.1478	24.7546	11.0665	17.7544	5.40652	23.2336	13.3579	25.7293
ENSMUSG00000100632	na	10.0442	7.37693	3.56835	5.17521	3.93554	5.25583	1.0016	2.27652	5.07787	13.6704	7.26317	10.1372	6.15006	5.08872	6.77088
ENSMUSG00000100658	na	33.4807	106.966	54.9526	37.5203	136.17	148.039	33.0529	49.3247	190.42	44.9171	54.8772	51.3619	30.7503	73.7864	76.5109
ENSMUSG00000100680	na	35.9918	36.8847	30.6878	38.8141	33.0586	30.659	64.1026	34.1478	32.3714	54.0308	34.7018	27.7084	58.7673	33.0767	33.8544
ENSMUSG00000100691	na	523.973	285.856	330.429	378.437	227.474	393.311	579.928	331.613	334.505	425.736	305.86	377.781	410.004	243.622	368.336
ENSMUSG00000100701	na	131.934	155.765	166.237	86.4663	88.371	143.087	88.5224	92.9939	102.55	69.0031	115.741	125.59	73.0912	125.584	93.6433
ENSMUSG00000100707	na	20.0884	20.2866	24.9785	102.857	107.047	12.2636	19.0305	21.2475	34.9104	110.014	191.263	132.46	138.035	135.487	169.272
ENSMUSG00000100747	na	38.5028	18.4423	27.1195	46.5769	36.9941	36.7908	26.0417	42.4951	40.623	35.8035	24.2106	27.0326	19.8169	27.3519	39.9482
ENSMUSG00000100755	na	21420.7	11603.2	11909.9	11594.1	7380.62	13648.5	15911.9	10728.6	13448.7	16272.7	8508.12	10964.7	11356.9	7826.22	10952.9
ENSMUSG00000100774	na	48.2925	35.1853	28.9534	25.0353	8.28105	49.4178	53.7482	22.9974	35.7212	34.929	20.0331	26.5186	47.6599	23.1966	39.6
ENSMUSG00000100775	na	42.6879	12.9096	24.2648	86.6848	81.8593	12.2636	16.0256	47.807	43.1619	47.521	70.2106	49.3345	64.234	48.3428	62.2921
ENSMUSG00000100779	na	21.7625	24.8971	21.4101	13.5849	18.8906	25.4032	26.0417	41.7362	25.3894	13.0195	11.2983	12.1647	6.15006	12.7218	11.5105
ENSMUSG00000100783	na	3.34807	17.5202	19.2691	16.8194	10.2324	8.75972	10.016	12.9003	10.7905	9.76459	10.4912	14.8679	16.4002	13.994	14.2188
ENSMUSG00000100801	na	12781.8	17992.3	17262	22529.4	27510.7	22750.8	12020.5	14706.6	16713	25051.7	25120.2	25099.4	23184.6	29625.2	24152.4
ENSMUSG00000100813	na	27.6216	14.7539	19.2691	23.2884	13.3808	35.9149	20.0321	40.2186	15.8684	17.5763	18.5614	10.813	21.8669	15.2662	23.6981
ENSMUSG00000100826	na	217.625	143.85	129.888	209.596	129.086	167.311	338.541	283.807	131.39	254.53	255.018	183.146	280.169	189.555	267.45
ENSMUSG00000100839	na	5.03612	19.3714	23.6375	12.3034	14.9902	13.158	11.0265	7.59435	20.3379	3.91094	13.759	6.76197	2.05796	21.6496	6.09804
ENSMUSG00000100862	na	45085.1	84562.8	79213	85961.5	48351.2	83990.7	293833	87713.7	76182.4	66353.9	74827.5	58780	135665	55965.8	91291.5
ENSMUSG00000100863	na	1080.94	1088.47	985.379	1138.7	945.158	1307.63	1129.49	908.171	1018	1192.25	1008.94	1027.68	1065.69	864.366	1058.24
ENSMUSG00000100865	na	452.21	333.961	490.483	378.966	258.198	516.946	652.842	404.443	467.559	434.893	273.804	363.046	293.033	263.04	300.24
ENSMUSG00000100876	na	18.4144	11.9875	16.4144	30.4044	30.6972	13.1396	25.0401	16.6945	24.1199	34.5016	34.7018	30.4117	36.217	38.1654	57.5525
ENSMUSG00000100954	na	107.138	67.3145	53.5253	44.6362	35.4199	84.0933	182.292	46.2893	65.3776	47.521	62.9474	47.9829	69.7007	43.2541	61.615
ENSMUSG00000100967	na	54.4061	37.8068	22.8375	25.2291	14.9551	32.411	50.0801	56.1542	30.0184	33.8506	36.3158	37.8456	45.5382	47.7067	61.615
ENSMUSG00000100975	na	508.07	521.918	534.539	373.262	256.597	308.342	557.893	424.192	392.901	351.525	221.123	254.782	280.169	204.185	250.523
ENSMUSG00000101013	na	516.44	362.392	395.374	631.376	546.253	380.172	362.58	508.423	582.051	511.665	589.123	617.019	485.172	622.732	561.306
ENSMUSG00000101026	na	24.2735	25.8193	14.9871	5.17521	3.93554	61.3181	100.16	29.5948	22.2157	9.11362	13.7193	4.05489	14.3501	10.1774	8.12505
ENSMUSG00000101037	na	4.18509	1.84423	4.28202	6.46901	12.5937	6.1318	2.00321	12.1415	9.52102	11.7175	5.64913	18.9228	23.2336	16.5383	22.3439
ENSMUSG00000101102	na	16.7403	36.8847	29.9742	19.407	11.8066	19.2714	59.0945	34.9067	14.5989	11.7175	22.5965	25.0052	34.167	8.26917	23.6981
ENSMUSG00000101111	na	37114.8	91579.2	68246.9	76808.3	48733.7	109236	251403	84511.3	69081.4	85608.9	82804.1	66574.3	129261	55014.2	73215
ENSMUSG00000101122	na	40.1768	33.1962	49.9569	76.9812	28.3359	44.6746	36.0577	44.7716	50.7787	13.9943	27.3939	35.1424	47.1505	24.1714	37.3452
ENSMUSG00000101132	na	23.4365	16.5981	10.7051	5.82211	7.08398	14.8915	12.0192	3.03536	14.5989	1.95292	2.42106	6.75815	5.46672	5.08872	8.12505
ENSMUSG00000101135	na	18.4144	4.61058	3.56835	2.5876	5.50976	12.2636	19.0305	18.971	8.88628	9.76459	2.42106	2.70326	10.2501	2.54436	10.8334
ENSMUSG00000101162	na	12.5553	4.61058	9.27772	2.5876	2.36133	11.3876	8.01282	4.55305	4.44314	3.90584	3.22807	0.675815	2.73336	3.81654	3.38544
ENSMUSG00000101166	na	7.53316	13.8317	7.91822	4.5905	3.20931	10.8315	23.0369	22.7652	4.44314	1.30195	3.22807	3.88616	9.42938	2.10804	2.70835
ENSMUSG00000101167	na	2.51105	1.84423	4.28202	1.2938	2.36133	1.75194	2.00321	5.31189	2.55727	1.30195	4.03509	6.75815	3.44276	0.63609	4.73961
ENSMUSG00000101179	na	4.18509	3.68847	1.42734	6.46901	1.57422	3.50389	7.01122	6.07073	3.17367	9.11362	13.7193	3.37908	15.7168	5.72481	8.80214
ENSMUSG00000101188	na	7644.99	15518.7	13221.4	5704.71	9637.99	14225.2	9553.4	9986.69	11682.3	4226.25	5289.56	5477.97	5021.17	6166.44	5057.14
ENSMUSG00000101191	na	8.37018	24.8971	14.2734	20.7008	18.1035	29.7831	13.0208	21.2475	33.0062	15.6233	26.6316	26.3568	17.0835	19.7188	13.5418
ENSMUSG00000101199	na	8.37018	1.84446	1.42734	1.2938	1.57501	4.38027	9.01442	6.07132	2.53907	6.51049	2.42143	4.73113	5.46752	1.9085	1.35426
ENSMUSG00000101219	na	8.78806	0.922117	6.42421	3.88201	0.7874	4.38067	3.00481	3.03536	5.71435	5.0119	5.64913	2.02845	4.10004	1.27218	10.8334
ENSMUSG00000101225	na	92.0719	56.2491	71.3671	164.96	123.576	95.481	109.175	95.614	102.827	143.865	116.211	133.811	194.069	124.037	157.084
ENSMUSG00000101249	na	3548.63	544.881	739.412	1147.68	201.048	1635.65	7438.86	286.929	1130.1	12097.6	445.675	648.478	2832.12	385.004	2587.48
ENSMUSG00000101262	na	35.0678	5.53398	5.36625	9.13935	9.56889	9.63999	18.3666	7.31006	10.5469	26.2897	12.7533	10.7037	31.3055	16.953	33.239
ENSMUSG00000101268	na	1.67404	8.29905	11.4187	5.17521	1.57422	3.50389	2.00321	16.6945	13.9642	1.95292	12.1053	7.43397	2.05002	2.54436	4.06253
ENSMUSG00000101309	na	27.3982	53.1985	61.0287	22.3969	107.533	36.3636	22.3568	29.8881	37.1586	31.8977	109.018	82.0356	26.5727	141.001	37.2665
ENSMUSG00000101316	na	273.183	226.193	252.114	207.602	276.514	248.396	286.859	275.098	221.144	167.349	264.311	221.413	221.718	253.985	249.667
ENSMUSG00000101320	na	37.6658	23.0529	19.9828	18.7601	36.207	17.5194	3.00481	18.2122	17.7726	19.5292	28.2456	31.0875	27.3336	45.7985	31.146
ENSMUSG00000101330	na	32.3237	73.7471	48.8668	53.1022	82.1224	43.6402	46.3713	23.7653	55.5347	63.5787	76.5082	60.8239	68.1564	68.2466	46.8373
ENSMUSG00000101335	na	356.569	245.283	262.631	196.011	142.467	210.233	224.359	276.218	240.564	209.613	171.088	162.871	181.768	134.851	174.012
ENSMUSG00000101337	na	272.898	285.637	212.593	231.311	122.497	486.909	762.615	340.538	223.346	310.446	291.575	250.882	460.994	300.137	431.046
ENSMUSG00000101365	na	19.2514	13.8317	12.8461	15.5256	18.1035	11.3876	13.0208	14.418	17.1378	29.2938	18.5614	25.0052	34.167	21.6271	24.3752
ENSMUSG00000101372	na	3.34807	4.61058	5.70936	0.646901	4.72265	7.00778	1.0016	3.7942	1.26954	1.95292	5.64913	3.37908	3.4167	5.72481	4.06253
ENSMUSG00000101389	na	536.528	2504.47	2693.39	720.648	728.863	829.546	305.489	972.834	1213.61	132.147	240.492	211.53	89.5176	245.531	193.647
ENSMUSG00000101431	na	133.281	322.036	286.2	33.0875	119.762	344.429	336.241	134.629	151.122	81.6579	97.7597	84.9484	70.7854	92.5755	92.0125
ENSMUSG00000101438	na	132.249	53.4828	51.3843	71.1591	45.6523	49.0544	93.1491	78.9194	59.0303	84.6265	60.5264	61.4992	88.1508	54.0676	77.188
ENSMUSG00000101452	na	16.0663	9.30326	10.0842	5.89291	3.94969	8.89265	15.5959	2.2893	3.20203	8.6584	2.44148	4.16778	11.2075	2.24889	12.5733
ENSMUSG00000101464	na	6.77545	2.7741	9.29775	7.14428	2.36133	12.2869	11.0176	1.51768	9.52102	14.3674	7.26317	9.4755	14.3705	8.92343	11.596
ENSMUSG00000101482	na	31.3029	23.0529	20.6399	31.0821	29.6513	21.0233	30.0481	28.0771	13.4194	31.8029	26.8636	32.6943	33.6499	20.991	35.6817
ENSMUSG00000101493	na	18.4144	19.3644	44.2476	36.8734	39.3554	12.2636	9.01442	20.4887	24.7546	48.172	44.386	53.3894	51.2505	52.7954	113.751
ENSMUSG00000101501	na	11.7182	3.68847	4.99569	5.17521	4.72265	7.88375	10.0181	0.797163	4.44314	5.85876	9.11177	5.40652	6.8334	3.18045	12.8647
ENSMUSG00000101502	na	7.74937	14.8155	3.62234	11.129	3.94088	12.0327	15.4955	7.69611	4.04504	2.48707	7.24836	3.17674	7.5062	5.34497	25.1295
ENSMUSG00000101517	na	5.02211	2.76635	9.27772	4.52831	3.93554	3.50389	5.00801	6.82957	2.53894	2.60389	8.07018	14.8679	3.4167	12.0857	4.73961
ENSMUSG00000101523	na	542.965	1223.16	1078.22	1065.62	1648.91	1280.79	640.034	957.165	964.748	632.882	1604.06	1060.55	893.71	1848.74	1052.95
ENSMUSG00000101537	na	6.69614	2.76635	3.56835	1.9407	3.14843	1.75194	5.00801	4.55305	5.07787	3.25486	5.64913	3.37908	2.73336	1.90827	2.70835
ENSMUSG00000101567	na	119.727	82.0684	85.7333	39.4981	47.2265	98.1726	97.1555	39.4762	100.288	69.6777	50.8422	59.4717	62.184	51.5597	71.1317
ENSMUSG00000101585	na	10.0442	27.6635	46.3886	33.6389	40.9296	9.63569	11.0176	14.418	54.5871	36.4545	46.0001	66.2299	29.3836	49.615	37.2398
ENSMUSG00000101587	na	2.51105	8.29905	3.56835	9.70352	12.5937	14.0156	2.00321	11.3826	2.53894	4.55681	9.68422	12.1647	5.46672	15.9022	9.47923
ENSMUSG00000101589	na	333.739	264.521	294.646	391.16	306.386	375.324	484.957	307.869	319.072	405.04	286.906	358.96	381.391	312.856	434.015
ENSMUSG00000101597	na	47.5934	8.33349	11.5926	25.1112	2.22228	26.9834	35.7036	11.9468	21.8589	18.778	10.0003	18.0493	34.9306	17.4436	33.2355
ENSMUSG00000101599	na	386.702	207.476	281.9	397.844	350.263	327.614	371.595	284.565	339.583	597.593	414.807	537.273	615.006	416.003	582.296
ENSMUSG00000101605	na	29.2956	3.68847	28.5468	47.2238	39.3554	3.50389	4.00641	12.9003	12.6947	65.7483	100.07	103.4	97.0343	71.8781	92.761
ENSMUSG00000101609	na	1227.9	1189.53	1324.57	2039.03	1785.16	2491.26	2334.74	1560.18	1918.17	2872.75	2173.3	2228.84	2845.43	2090.19	2712.42
ENSMUSG00000101615	na	18.4144	7.37693	2.85468	13.5849	6.29687	21.8993	25.0401	0.758841	11.4252	30.5957	17.7544	24.3293	27.3336	17.8105	34.5315
ENSMUSG00000101628	na	34.0417	26.8304	22.2084	22.7942	152.914	30.6536	2.00695	14.197	44.5253	8.84579	16.8644	21.2929	7.87009	9.70726	14.9103
ENSMUSG00000101655	na	25.1105	11.0654	11.4187	16.1725	11.8066	13.1396	37.0593	16.6945	6.34734	42.9642	25.8246	20.9503	54.6672	22.2631	23.021
ENSMUSG00000101678	na	31.2672	43.7679	40.6474	43.4848	32.9637	25.4436	36.7085	36.7669	34.4388	34.6955	60.5355	27.3819	16.0593	51.9653	46.1535
ENSMUSG00000101693	na	6.69614	7.37693	2.85468	9.70352	13.3808	23.6512	9.01442	12.9003	6.98208	20.8311	36.3158	33.1149	26.6503	43.8902	51.4587
ENSMUSG00000101731	na	5.85912	3.68847	2.85468	2.5876	2.36133	6.1318	3.00481	4.55305	1.26947	0.650973	3.22807	6.08234	2.05002	6.3609	6.09379
ENSMUSG00000101741	na	64.4504	47.9501	52.098	24.5822	20.4648	42.9226	54.0865	88.7844	43.1619	19.5292	32.2807	23.6535	36.217	23.5353	31.8231
ENSMUSG00000101750	na	29.8818	32.2518	18.9297	4.23322	9.27579	16.0421	27.7232	39.4035	23.4131	3.25486	3.22807	3.37908	8.58899	3.18045	4.06253
ENSMUSG00000101784	na	1.69628	9.29318	4.32224	3.89685	6.31797	2.64951	10.1207	7.59993	4.47306	5.89556	9.78025	4.0826	4.23387	5.09559	10.9901
ENSMUSG00000101795	na	2406.76	2135.36	2165.1	1640.76	1422.36	2279.73	2239.33	1648.13	2103.79	1763.83	1555.73	1581.47	1608.95	1486.58	1755.08
ENSMUSG00000101800	na	27.7817	35.5247	35.907	33.0252	58.0057	37.5005	23.5022	41.8665	25.4246	27.4125	55.3236	40.0214	30.7128	61.5299	30.499
ENSMUSG00000101834	na	38.2125	5.73259	9.62237	13.5243	7.31951	13.2078	28.8845	3.88097	12.5052	20.7965	5.82139	20.6522	15.7512	17.2842	23.8296
ENSMUSG00000101841	na	419.673	366.862	364.831	358.796	316.082	365.705	414.662	327.004	354.433	375.175	340.978	367.916	307.738	298.781	388.213
ENSMUSG00000101856	na	138.945	78.3799	92.0635	85.3909	55.0976	61.318	61.0978	109.273	68.5513	119.128	94.4212	94.6141	105.234	93.5052	90.7298
ENSMUSG00000101862	na	2.51105	6.46386	14.2734	5.85293	5.50976	3.51449	8.01282	10.6238	5.08951	3.25486	6.47877	6.08234	7.51674	11.4496	10.8489
ENSMUSG00000101878	na	1321.01	1303.95	1483.41	866.074	734.89	1694.57	1879.19	979.327	1269.72	1188.06	842.589	904.46	905.953	749.462	1034.58
ENSMUSG00000101892	na	411.215	448.247	426.493	331.573	315.552	514.17	352.956	324.82	380.475	405.916	361.376	357.967	373.738	306.894	347.23
ENSMUSG00000101904	na	64.9153	53.0014	39.1485	15.3208	8.24543	73.0176	142.05	17.6881	34.2014	17.884	21.311	17.2697	8.15096	3.63089	12.5563
ENSMUSG00000101932	na	68.5638	74.0842	72.247	56.6989	52.597	89.2269	44.5638	57.2094	58.1451	74.535	47.108	45.6391	51.3803	67.68	57.5864
ENSMUSG00000101939	na	6120.77	7542.67	5919.07	6610.41	3756.45	10007.6	24249.4	5674.08	6411.84	10221.8	5940.05	6217.45	11456.2	4545.42	7711.93
ENSMUSG00000101959	na	10.0442	0.922117	3.56835	7.76281	6.29687	6.1318	6.00962	8.34725	8.25155	3.25486	5.64913	3.37908	4.78338	6.99699	8.12505
ENSMUSG00000101970	na	2077.47	1538.17	1618.72	2315.56	2032.62	1437.64	1979.89	2047.43	1612.66	2263.37	1871.93	1997.5	2090.99	1966.53	2301.65
ENSMUSG00000102014	na	3.34807	6.45482	1.42734	12.2911	3.14843	4.37986	6.00962	3.7942	3.17367	11.0665	9.68422	6.75815	7.51674	8.26917	6.09379
ENSMUSG00000102018	na	140.619	109.732	68.5124	179.839	109.408	189.21	388.622	139.627	139.642	170.555	149.298	128.405	215.252	130.398	200.418
ENSMUSG00000102037	na	411.051	668.46	277.526	263.982	241.491	1031.82	522.557	740.94	916.937	219.691	103.702	113.587	110.384	115.149	128.628
ENSMUSG00000102038	na	128.197	126.295	129.184	157.946	149.485	80.9094	96.6109	101.097	95.3127	151.844	158.127	160.592	180.605	158.982	188.252
ENSMUSG00000102070	na	87847	98028	76208.3	82897.8	53820	112788	291236	97726.9	78558.9	95053.9	82501.8	69580.3	139553	63074.3	92174.8
ENSMUSG00000102091	na	4.18509	2.76635	7.13671	55.6335	42.5039	49.0544	7.01122	9.86493	15.8684	41.6623	43.579	27.7084	43.7338	33.7128	71.0942
ENSMUSG00000102095	na	3.34807	4.61058	1.42734	2.5876	0.787109	19.2714	20.0321	2.27652	7.61681	1.95292	11.2983	2.02745	3.4167	10.8135	23.021
ENSMUSG00000102101	na	318.067	132.785	185.554	166.9	119.64	155.923	175.28	173.775	227.235	179.018	179.158	178.415	176.302	132.943	180.782
ENSMUSG00000102112	na	91.2349	35.0404	29.2605	25.2291	15.7422	39.4187	96.1538	44.0128	35.5451	43.6152	29.0527	40.5489	52.6172	15.9022	35.2086
ENSMUSG00000102117	na	21.0804	9.30006	15.2609	7.32134	5.07515	14.148	18.7417	5.3418	11.0823	15.1115	3.47697	10.033	14.3664	5.45718	13.1431
ENSMUSG00000102135	na	724.277	105.899	166.702	163.642	46.8061	228.319	474.156	68.7541	159.22	331.735	76.5075	124.647	216.876	69.4467	189.104
ENSMUSG00000102139	na	41.0139	8.29905	10.7051	10.3504	10.2324	14.8915	44.0705	22.7652	24.1199	24.737	9.68422	10.813	17.7668	6.3609	5.4167
ENSMUSG00000102143	na	3.34807	1.84423	1.42734	8.40971	14.168	3.50389	2.00321	3.03536	6.98208	5.85876	14.5263	9.46141	11.6168	16.5383	13.5418
ENSMUSG00000102145	na	24.2735	6.45482	9.99139	18.7601	14.168	19.2714	15.024	16.6945	4.44314	16.9253	10.4912	12.1647	21.1835	12.7218	11.5105
ENSMUSG00000102151	na	47.71	47.9501	43.5339	21.9946	34.6328	34.1629	14.0224	28.0771	19.042	20.8311	19.3684	20.2745	28.7003	17.8105	25.7293
ENSMUSG00000102152	na	8.37018	11.0654	11.4187	14.2318	7.87109	11.3876	6.00962	1.51768	8.25155	20.8311	12.9123	20.2745	6.15006	12.7218	8.80214
ENSMUSG00000102153	na	107.138	40.5731	56.38	43.9893	36.207	51.6824	111.178	46.2893	98.3838	102.854	46.8071	74.3397	82.0008	40.0737	47.3961
ENSMUSG00000102162	na	4.62997	4.42691	2.50001	2.56522	1.25955	4.67341	8.68396	6.06426	0.381797	5.76455	0.957939	1.63887	1.50045	2.34935	4.58554
ENSMUSG00000102184	na	18.4144	54.4049	29.9742	16.8194	0.787109	52.5583	49.0785	26.5594	36.1799	14.9724	7.26317	10.1372	8.20008	6.3609	12.8647
