#1.2							
20399	6						
Name	Description	S39	S3	S2	S35	S37	S33
ENSMUSG00000104406	na	9.46141	3.22807	13.0195	1.90827	4.06253	9.56676
ENSMUSG00000104420	na	187.877	145.263	76.8148	90.3247	217.345	127.785
ENSMUSG00000104432	na	15.5437	8.8772	42.3132	8.26917	16.2501	17.0835
ENSMUSG00000104435	na	10.1372	4.03509	13.0195	7.63308	14.8959	13.6668
ENSMUSG00000104436	na	10.813	6.45615	11.7175	6.3609	6.09379	13.6668
ENSMUSG00000104445	na	150.225	127.265	217.5	112.904	185.108	266.077
ENSMUSG00000104449	na	61.4992	66.1755	76.8148	41.3458	37.9169	49.2005
ENSMUSG00000104453	na	31.7633	49.2281	31.8977	55.9759	49.4274	92.9343
ENSMUSG00000104454	na	37.1698	31.4737	2.60389	34.9849	43.3336	13.6668
ENSMUSG00000104459	na	8.7856	14.5263	7.1607	8.26917	11.5105	17.7668
ENSMUSG00000104467	na	49.3345	72.6317	41.6623	53.4315	55.5212	69.0174
ENSMUSG00000104476	na	193.959	120.246	238.256	99.23	183.491	180.402
ENSMUSG00000104488	na	2.02745	0.807018	12.3685	0.63609	5.4167	8.88342
ENSMUSG00000104493	na	2.70326	6.45615	5.20778	12.0857	0.677088	4.78338
ENSMUSG00000104496	na	393.356	398.35	361.267	419.356	425.565	447.65
ENSMUSG00000104503	na	5.40652	0.807018	9.76459	3.18045	12.8647	8.20008
ENSMUSG00000104507	na	121.647	109.755	214.17	100.502	153.022	159.218
ENSMUSG00000104515	na	6.75815	8.07018	6.50973	16.5383	6.77088	17.7668
ENSMUSG00000104517	na	10.813	14.5263	9.76459	25.4436	11.5105	13.6668
ENSMUSG00000104524	na	95.9657	59.7194	163.394	53.4315	83.2818	122.318
ENSMUSG00000104528	na	21.6261	26.6316	16.9253	22.8992	20.9897	25.2836
ENSMUSG00000104529	na	3.37908	1.61404	1.30195	5.72481	4.06253	12.3001
ENSMUSG00000104546	na	136.515	148.491	73.5599	160.931	125.261	120.951
ENSMUSG00000104547	na	7.43397	2.42106	18.2272	5.08872	9.47923	10.2501
ENSMUSG00000104548	na	53.3894	65.3685	67.7012	63.609	73.8026	66.284
ENSMUSG00000104554	na	71.6364	33.8948	46.2191	47.7067	28.4377	30.067
ENSMUSG00000104559	na	6.08234	2.42106	8.46265	12.0857	1.35418	10.2501
ENSMUSG00000104569	na	18.247	11.2983	16.2743	27.3519	24.3752	26.6503
ENSMUSG00000104576	na	5.40652	9.68422	18.8782	3.18045	5.4167	11.6168
ENSMUSG00000104605	na	8.10978	5.64913	2.60389	12.7218	10.8334	6.8334
ENSMUSG00000104621	na	39.1973	68.5055	52.0778	62.3368	68.401	121.522
ENSMUSG00000104623	na	92.9463	56.1559	98.4783	61.967	81.3612	90.2559
ENSMUSG00000104626	na	83.8011	50.0351	66.3992	38.1654	59.5837	60.8173
ENSMUSG00000104631	na	18.9228	9.68422	35.1525	5.72481	9.47923	27.3336
ENSMUSG00000104633	na	1.48845	1.33925	5.96235	5.43017	9.79214	7.84096
ENSMUSG00000104641	na	23.6535	24.2106	15.6233	25.4436	24.3752	23.9169
ENSMUSG00000104642	na	221.981	221.223	198.024	203.147	233.79	252.557
ENSMUSG00000104649	na	225.905	178.998	440.607	147.222	269.569	303.491
ENSMUSG00000104654	na	62.175	52.4562	82.0226	34.9849	61.615	69.0174
ENSMUSG00000104667	na	11.4889	11.2983	5.20778	6.99699	13.5418	6.15006
ENSMUSG00000104671	na	87.1801	40.3509	65.7483	55.9759	60.9379	50.5672
ENSMUSG00000104682	na	149.355	132.351	160.79	116.404	102.917	133.251
ENSMUSG00000104684	na	6.75815	3.22807	1.95292	3.18045	9.47923	8.88342
ENSMUSG00000104686	na	22.9777	16.9474	34.5016	29.2601	46.7191	41.0004
ENSMUSG00000104693	na	0.675815	5.64913	0.650973	3.18045	3.38544	2.73336
ENSMUSG00000104699	na	269.327	210.524	299.583	266.79	267.66	239.314
ENSMUSG00000104706	na	4.73071	1.61404	5.20778	1.90827	4.06253	3.4167
ENSMUSG00000104708	na	20.2745	11.2983	12.3685	7.63308	12.8647	10.2501
ENSMUSG00000104713	na	474.011	756.2	469.292	716.396	904.569	778.128
ENSMUSG00000104720	na	11.4889	15.3334	15.6233	13.3579	12.8647	12.3001
ENSMUSG00000104721	na	76.3671	62.1404	124.336	28.624	55.5212	76.5341
ENSMUSG00000104724	na	43.2522	66.1755	53.3798	38.1654	67.7088	45.7838
ENSMUSG00000104728	na	18.9228	17.7544	12.3685	14.6301	15.573	15.0335
ENSMUSG00000104735	na	26.3568	8.07018	38.4074	9.54135	14.8959	17.0835
ENSMUSG00000104737	na	4.73071	6.45615	1.95292	6.3609	4.06253	5.46672
ENSMUSG00000104748	na	0.675815	1.61404	4.55681	0.63609	5.4167	2.05002
ENSMUSG00000104761	na	33.1149	33.8948	26.5339	45.182	42.7628	39.6473
ENSMUSG00000104765	na	2.02745	5.64913	6.50973	11.4496	11.5105	6.15006
ENSMUSG00000104777	na	18.2732	27.3811	7.82014	40.3097	25.2541	32.8913
ENSMUSG00000104784	na	11.4889	20.1755	9.76459	17.8105	14.2188	29.3836
ENSMUSG00000104795	na	37.1698	35.5088	40.3603	23.5353	46.042	45.1005
ENSMUSG00000104802	na	159.846	214.89	123.699	311.566	200.871	156.637
ENSMUSG00000104814	na	115.564	125.895	65.7483	161.567	161.147	116.851
ENSMUSG00000104823	na	3.37908	4.03509	3.25486	0.63609	0.677088	1.36668
ENSMUSG00000104830	na	17.5712	13.7193	14.3214	20.3549	30.469	41.6837
ENSMUSG00000104835	na	58.7959	52.4562	72.909	35.621	58.2296	52.6172
ENSMUSG00000104851	na	152.058	61.3334	306.608	39.4376	156.407	185.185
ENSMUSG00000104852	na	83.8011	67.7896	139.959	50.2511	52.8129	44.4171
ENSMUSG00000104862	na	6.83402	7.50933	6.99177	5.12694	3.38544	6.15006
ENSMUSG00000104867	na	10.813	4.84211	19.5292	2.54436	3.38544	10.2501
ENSMUSG00000104868	na	13.5163	5.64913	5.20778	7.63308	5.4167	8.20008
ENSMUSG00000104869	na	54.0652	62.9474	33.8506	73.1503	72.4484	68.334
ENSMUSG00000104871	na	29.7359	52.4562	35.8035	31.1684	43.3336	39.6337
ENSMUSG00000104876	na	40.5489	58.1053	54.6817	45.1624	64.3233	68.334
ENSMUSG00000104882	na	124.106	119.197	139.218	85.047	140.146	123.821
ENSMUSG00000104888	na	4.73071	1.61404	2.60389	6.3609	4.73961	3.4167
ENSMUSG00000104891	na	47.3071	64.5615	65.0973	38.8015	52.1358	49.8838
ENSMUSG00000104897	na	2.02745	1.61404	3.25486	1.90827	4.06253	2.73336
ENSMUSG00000104904	na	3.37908	4.03509	3.90584	5.08872	7.44797	5.46672
ENSMUSG00000104910	na	2.70326	2.42106	3.90584	2.54436	1.35418	0.68334
ENSMUSG00000104912	na	9.46141	5.64913	34.5016	1.90827	12.1876	16.4002
ENSMUSG00000104913	na	1147.02	1258.68	800.09	1320.75	1043.83	1147.72
ENSMUSG00000104923	na	146.893	168.071	93.8256	172.365	155.238	110.701
ENSMUSG00000104938	na	6.08234	6.45615	18.8782	5.72481	5.4167	16.4002
ENSMUSG00000104940	na	6.08234	6.45615	3.90584	11.4496	12.1876	2.73336
ENSMUSG00000104943	na	118.268	118.632	132.798	132.943	219.376	213.885
ENSMUSG00000104950	na	220.992	291.334	198.547	246.803	264.064	228.919
ENSMUSG00000104951	na	19.5986	24.2106	35.1525	20.991	34.5315	28.7003
ENSMUSG00000104960	na	614.991	485.825	871.651	477.703	677.088	707.94
ENSMUSG00000104965	na	163.547	195.298	178.367	159.022	157.761	148.285
ENSMUSG00000104969	na	11.4889	20.9825	16.2743	41.9819	26.4064	30.7503
ENSMUSG00000104973	na	81.7736	74.2457	67.0502	79.5112	67.0317	84.0508
ENSMUSG00000104999	na	32.4391	16.1404	24.086	26.7158	25.0523	28.0169
ENSMUSG00000105004	na	12.8405	9.68422	16.2743	13.994	24.3752	17.0835
ENSMUSG00000105006	na	12.1647	12.9123	15.6233	13.3579	12.8647	15.7168
ENSMUSG00000105008	na	31.0875	21.7895	51.4269	29.2601	25.0523	51.9339
ENSMUSG00000105021	na	20.9503	27.4386	25.3879	12.0993	28.4377	35.5337
ENSMUSG00000105031	na	12.8707	8.11295	28.1369	7.66698	30.0384	31.7206
ENSMUSG00000105033	na	99.3448	101.684	132.147	139.94	169.272	141.451
ENSMUSG00000105044	na	14.8679	13.7193	7.81167	6.3609	6.77088	11.6168
ENSMUSG00000105053	na	18.3471	3.12758	0.0162086	4.9436	7.22259	6.43628
ENSMUSG00000105055	na	81.6626	29.0178	206.296	33.0735	76.4914	155.613
ENSMUSG00000105062	na	6.08234	10.4912	15.6233	5.72481	13.5418	4.10004
ENSMUSG00000105065	na	3.37908	2.42106	7.1607	5.72481	12.8647	3.4167
ENSMUSG00000105071	na	18.247	17.7544	24.737	10.1774	25.7293	21.1835
ENSMUSG00000105081	na	43.3712	43.3179	37.8362	32.2068	60.3285	60.6504
ENSMUSG00000105083	na	10.813	16.9474	14.9724	18.4466	14.2188	6.8334
ENSMUSG00000105095	na	64.2024	112.983	156.884	142.484	180.782	172.202
ENSMUSG00000105096	na	7.29865	20.2813	3.45811	14.149	13.4631	15.3021
ENSMUSG00000105107	na	110.834	92.8071	106.109	110.044	111.042	100.451
ENSMUSG00000105124	na	58.1441	55.5577	39.4656	59.9938	58.8223	52.7596
ENSMUSG00000105128	na	16.8954	10.4912	32.5486	10.1774	9.47923	14.3501
ENSMUSG00000105130	na	13.5163	9.68422	7.1607	5.08872	5.4167	9.56676
ENSMUSG00000105134	na	5.40652	5.64913	1.30195	6.3609	5.4167	6.15006
ENSMUSG00000105135	na	228.425	196.913	253.879	184.466	255.262	198.852
ENSMUSG00000105136	na	44.6038	20.9825	101.552	12.7218	31.146	72.4341
ENSMUSG00000105139	na	62.8508	93.6141	61.1915	77.6029	121.876	100.451
ENSMUSG00000105144	na	12.2332	4.51907	22.8133	2.77001	38.7688	14.3322
ENSMUSG00000105160	na	31.7633	29.8597	82.0226	26.0797	35.2086	57.4006
ENSMUSG00000105161	na	82.4494	85.544	94.3911	84.5999	97.5006	138.718
ENSMUSG00000105176	na	94.6141	99.2633	100.901	77.6029	88.0214	91.5676
ENSMUSG00000105186	na	3.37908	3.22807	9.11362	1.90827	6.09379	4.10004
ENSMUSG00000105189	na	55.241	51.357	63.4478	72.0543	73.6742	54.8948
ENSMUSG00000105195	na	86.5043	77.4738	58.6383	75.1504	83.471	63.5506
ENSMUSG00000105201	na	65.5541	37.9299	108.712	27.9879	48.0732	60.1339
ENSMUSG00000105224	na	106.779	87.965	89.8343	84.5999	82.6047	82.6842
ENSMUSG00000105261	na	5.40652	5.64913	5.20778	3.81654	4.73961	5.32206
ENSMUSG00000105263	na	182.748	226.454	194.071	145.892	163.465	187.66
ENSMUSG00000105265	na	31.7633	56.4913	42.9642	42.618	65.6775	46.4671
ENSMUSG00000105272	na	114.213	153.334	72.909	167.292	155.73	123.001
ENSMUSG00000105282	na	191.256	109.755	248.021	85.8721	119.845	216.619
ENSMUSG00000105283	na	34.4666	38.7369	18.2272	38.1654	28.4377	31.4336
ENSMUSG00000105284	na	2.02745	7.26317	8.46265	10.8135	14.8959	19.8169
ENSMUSG00000105302	na	15.5437	5.64913	26.0389	11.4496	23.021	17.7668
ENSMUSG00000105304	na	19.5986	17.7544	44.9171	14.6301	21.6668	28.7003
ENSMUSG00000105327	na	1.35163	0.807661	1.30206	1.90827	5.28634	7.51674
ENSMUSG00000105328	na	5.40652	12.9123	9.76459	4.45263	12.8647	12.9835
ENSMUSG00000105340	na	158.636	205.98	119.191	289.372	206.841	186.694
ENSMUSG00000105345	na	41.2247	50.0351	45.5681	41.3458	67.0317	60.1339
ENSMUSG00000105349	na	7.43397	5.64913	5.20778	6.99699	6.09379	3.4167
ENSMUSG00000105358	na	25.681	22.5965	17.5763	26.0797	23.021	25.2836
ENSMUSG00000105359	na	5.02319	8.85964	10.4831	5.50797	15.042	20.5784
ENSMUSG00000105366	na	300.062	317.158	320.93	312.956	270.158	293.836
ENSMUSG00000105368	na	48.6587	34.7018	29.2938	40.0737	50.1045	28.0169
ENSMUSG00000105376	na	47.9829	46	46.2191	16.5383	57.5525	92.9343
ENSMUSG00000105378	na	53.3894	35.5088	110.665	17.8105	44.6878	79.2675
ENSMUSG00000105388	na	3654.99	2722.26	6138.71	2379.59	4153.16	4004.99
ENSMUSG00000105389	na	12.8405	43.579	15.6233	18.4466	29.7919	41.0004
ENSMUSG00000105403	na	23.6535	54.8773	14.9724	62.3368	35.2086	37.5837
ENSMUSG00000105408	na	20.42	41.3956	45.2882	45.4888	57.0891	36.6393
ENSMUSG00000105419	na	54.0652	71.0176	56.6346	87.7804	67.0317	54.6672
ENSMUSG00000105429	na	43.928	42.772	44.2662	47.7067	52.1358	58.0839
ENSMUSG00000105434	na	79.7462	42.772	98.2969	29.2601	45.3649	62.8673
ENSMUSG00000105442	na	4.73071	1.61404	2.60389	1.27218	2.70835	1.36668
ENSMUSG00000105444	na	4.73071	16.9474	3.90584	17.8105	12.8647	17.0835
ENSMUSG00000105447	na	2.02745	1.61404	1.30195	1.90827	4.06253	4.10004
ENSMUSG00000105449	na	52.7136	76.6668	59.8895	68.0616	77.188	66.9673
ENSMUSG00000105452	na	16.2373	5.77061	17.9923	12.7169	31.3156	23.6389
ENSMUSG00000105461	na	10.1737	12.933	18.2431	11.5037	19.0441	23.7181
ENSMUSG00000105471	na	3.37912	4.84211	16.9253	3.18045	6.09379	7.51674
ENSMUSG00000105472	na	6.75815	8.8772	0.650973	8.26917	8.80214	7.51674
ENSMUSG00000105504	na	338.582	688.386	322.231	572.481	682.506	554.871
ENSMUSG00000105506	na	48.6587	58.1053	101.552	38.1654	187.553	159.902
ENSMUSG00000105509	na	77.7187	93.6141	41.6623	55.3398	64.3233	94.3009
ENSMUSG00000105510	na	4.73071	4.84211	4.55681	3.81654	7.44797	3.4167
ENSMUSG00000105514	na	6.75815	10.4912	3.25486	8.90526	10.1563	6.15006
ENSMUSG00000105517	na	6.08234	4.84211	7.81167	4.45263	4.73961	5.46672
ENSMUSG00000105519	na	55.4168	55.6843	84.6265	48.3428	53.4899	79.2675
ENSMUSG00000105528	na	16.2196	16.9474	24.086	22.2631	22.3439	32.117
ENSMUSG00000105541	na	8.7856	8.07018	3.90584	8.90526	14.8959	10.9334
ENSMUSG00000105542	na	32.4391	14.5263	39.0584	17.8105	38.594	36.9004
ENSMUSG00000105547	na	66.9057	37.9299	141.912	54.0676	66.3546	73.1174
ENSMUSG00000105556	na	20.9503	33.0878	7.81167	28.624	27.0835	25.9669
ENSMUSG00000105558	na	2.70623	5.65698	5.87356	6.99804	3.40459	8.20701
ENSMUSG00000105565	na	14.8679	12.9123	26.0389	10.1774	12.8647	15.0335
ENSMUSG00000105568	na	7.43397	9.68422	8.46265	5.72481	8.80214	11.6168
ENSMUSG00000105572	na	23.6535	22.5965	27.9918	27.9879	20.3126	25.2836
ENSMUSG00000105586	na	1.35163	0.807018	12.3685	2.54436	10.1563	6.15006
ENSMUSG00000105600	na	9.78624	3.32751	8.75321	8.86278	10.0712	10.4725
ENSMUSG00000105632	na	14.1921	20.1755	8.46265	15.2662	23.021	20.5002
ENSMUSG00000105636	na	13.5163	46.0001	16.2743	22.8992	22.3439	30.067
ENSMUSG00000105643	na	4.73071	1.61404	6.50973	1.90827	2.70835	2.73336
ENSMUSG00000105645	na	5.40652	4.84211	3.25486	5.08872	4.73961	6.15006
ENSMUSG00000105655	na	87.856	36.3158	132.798	40.0737	74.4797	92.2509
ENSMUSG00000105666	na	3.7686	2.16325	0.650973	2.54436	4.06253	1.3768
ENSMUSG00000105677	na	124.35	118.632	100.901	111.316	163.178	107.968
ENSMUSG00000105681	na	116.24	105.719	88.5323	99.8661	88.0214	107.968
ENSMUSG00000105686	na	8.10978	8.8772	5.20778	17.8105	10.1563	13.6668
ENSMUSG00000105687	na	15.1038	16.4485	6.63523	34.2062	15.8978	4.13002
ENSMUSG00000105691	na	64.2024	48.4211	84.6265	33.7128	44.0107	72.4341
ENSMUSG00000105692	na	333.853	339.755	275.362	376.565	304.012	281.536
ENSMUSG00000105694	na	20.2745	32.2807	47.521	27.3519	33.8544	39.6337
ENSMUSG00000105695	na	8.7856	8.8772	4.55681	5.72481	6.09379	4.10004
ENSMUSG00000105699	na	12.8405	15.3334	16.2743	15.2662	16.2501	19.8169
ENSMUSG00000105700	na	77.0429	53.2632	124.987	46.4346	58.2296	123.001
ENSMUSG00000105701	na	7.43397	6.45615	10.4156	6.99699	3.38544	4.78338
ENSMUSG00000105703	na	3167.79	3826.89	2902.21	3134.78	4357.07	3633.99
ENSMUSG00000105707	na	10.1372	8.07018	9.76459	5.08872	5.4167	14.3501
ENSMUSG00000105717	na	93.2625	79.0878	110.014	42.618	121.876	134.618
ENSMUSG00000105719	na	5.40652	2.42106	2.60389	5.08872	8.12505	6.8334
ENSMUSG00000105728	na	6.75815	4.84211	7.81167	2.54436	15.573	5.46672
ENSMUSG00000105734	na	3.37908	3.22807	2.60389	3.18045	1.35418	3.4167
ENSMUSG00000105741	na	35.8182	25.0176	46.2191	36.8932	32.5002	25.2836
ENSMUSG00000105742	na	30.4117	29.8597	11.0665	37.5293	39.2711	12.9835
ENSMUSG00000105748	na	86.5043	79.0878	130.195	47.0706	58.9066	84.0508
ENSMUSG00000105761	na	8.10978	24.2106	11.0665	15.9022	9.47923	17.7668
ENSMUSG00000105774	na	100.696	48.4211	126.94	47.7067	85.9902	127.785
ENSMUSG00000105787	na	3.40794	15.4723	7.83082	16.6407	12.3374	8.95596
ENSMUSG00000105804	na	1.35163	1.61404	0.650973	1.90827	1.35418	2.05002
ENSMUSG00000105813	na	16.2196	11.2983	3.25486	20.3549	16.2501	12.9835
ENSMUSG00000105815	na	2.02745	1.61404	8.46265	3.81654	4.06253	10.2501
ENSMUSG00000105826	na	8.10978	4.03509	11.7175	8.90526	14.2188	10.2501
ENSMUSG00000105828	na	12.1647	0.807018	7.1607	2.54436	2.70835	11.6168
ENSMUSG00000105843	na	404.813	329.264	402.952	337.764	418.44	362.17
ENSMUSG00000105851	na	22.3019	26.6316	27.9918	25.4436	23.6981	31.4336
ENSMUSG00000105852	na	12.3409	10.9151	5.56161	28.4551	13.3751	15.6069
ENSMUSG00000105854	na	14.1921	4.84211	23.435	12.7223	40.1778	38.278
ENSMUSG00000105861	na	91.235	121.86	45.5681	98.5939	59.5837	56.7172
ENSMUSG00000105866	na	18.0151	25.2551	47.2399	23.995	31.9009	51.0169
ENSMUSG00000105867	na	23.6535	27.4386	41.0113	22.2631	25.7293	32.8003
ENSMUSG00000105879	na	2174.53	1648.91	2844.25	1622.16	1596.57	2016.51
ENSMUSG00000105881	na	26.3568	21.7895	58.5876	19.7188	30.469	28.0169
ENSMUSG00000105892	na	14.2167	23.1919	3.26074	32.8721	13.1613	7.60902
ENSMUSG00000105895	na	93.9383	66.1755	54.6817	54.7037	77.8651	69.7007
ENSMUSG00000105906	na	55.4168	22.5965	76.8148	27.9879	35.8857	40.3171
ENSMUSG00000105922	na	11.4889	12.1053	32.5486	13.994	14.2188	28.0169
ENSMUSG00000105928	na	20.1662	35.9722	10.6933	49.52	14.4842	17.7374
ENSMUSG00000105933	na	6.08234	10.4912	13.6704	8.90526	2.03126	6.8334
ENSMUSG00000105936	na	37.8456	35.5088	56.6346	20.991	52.1358	45.7838
ENSMUSG00000105941	na	4.73071	7.26317	5.20778	1.90827	0.677088	6.8334
ENSMUSG00000105950	na	2.70326	6.45615	3.25486	3.18045	3.38544	2.73336
ENSMUSG00000105954	na	4.73071	20.2242	9.11362	38.1654	14.2354	16.4596
ENSMUSG00000105957	na	129.081	163.018	143.865	171.108	184.168	181.085
ENSMUSG00000105962	na	75.6913	48.4211	112.618	52.7954	90.7298	90.2009
ENSMUSG00000105970	na	4.05489	4.03509	5.85876	1.27218	1.35418	6.8334
ENSMUSG00000105974	na	4.05489	1.61404	13.6704	7.63308	6.77088	14.3501
ENSMUSG00000105977	na	32.0427	38.0594	25.137	22.5889	37.797	34.0995
ENSMUSG00000105981	na	8.10978	13.7193	9.11362	7.63308	9.47923	5.46672
ENSMUSG00000105983	na	2.70326	4.84211	4.55681	7.63308	5.4167	4.10004
ENSMUSG00000105985	na	13.5163	18.5614	24.737	20.991	16.2501	18.4502
ENSMUSG00000105987	na	969.793	857.057	841.275	850.66	802.498	814.735
ENSMUSG00000105990	na	43.2522	59.7194	70.3051	41.9819	62.9692	57.4006
ENSMUSG00000106019	na	156.113	193.684	146.469	188.919	220.054	183.135
ENSMUSG00000106022	na	32.4391	39.5439	34.5016	26.0797	35.8857	29.3836
ENSMUSG00000106024	na	13.5163	8.07018	30.5957	6.99699	23.6981	23.2336
ENSMUSG00000106025	na	98.669	75.8597	78.1167	73.7864	87.3443	92.2509
ENSMUSG00000106037	na	4515.62	3202.67	6816.13	2994.8	4125.54	4702.9
ENSMUSG00000106054	na	50.6861	39.5439	102.203	30.5323	41.9794	41.0004
ENSMUSG00000106057	na	19.5986	12.1053	51.4269	10.8135	39.9482	28.0169
ENSMUSG00000106062	na	70.2848	42.772	56.6346	48.3428	57.5525	65.6007
ENSMUSG00000106063	na	118.943	95.2282	164.045	60.4285	93.4381	181.085
ENSMUSG00000106067	na	31.632	47.8875	30.2975	47.5651	52.2979	39.1773
ENSMUSG00000106073	na	194.635	212.246	153.63	126.582	161.147	217.302
ENSMUSG00000106086	na	7.43397	17.7544	8.46265	8.90526	8.80214	3.4167
ENSMUSG00000106087	na	202.745	171.895	280.569	136.123	253.908	268.553
ENSMUSG00000106093	na	44.6038	22.5965	40.3603	15.2662	33.8544	26.6503
ENSMUSG00000106099	na	16.8954	25.0176	9.11362	15.9022	35.8857	8.20008
ENSMUSG00000106115	na	4.73071	3.22807	9.76459	6.99699	8.80214	3.4167
ENSMUSG00000106133	na	423.511	427.482	410.818	433.412	369.684	382.901
ENSMUSG00000106135	na	2.70984	0.818632	0.653436	0.637987	9.54199	8.23265
ENSMUSG00000106139	na	49.3345	62.9474	43.6152	45.7985	47.3961	46.4671
ENSMUSG00000106149	na	2.02745	4.84211	20.1802	2.54436	5.4167	10.9334
ENSMUSG00000106166	na	17.5712	5.64913	17.5763	13.3579	2.70835	8.20008
ENSMUSG00000106181	na	65.0077	104.447	45.5785	113.497	117.277	79.989
ENSMUSG00000106186	na	8.10978	5.64913	6.50973	8.90526	9.47923	13.6668
ENSMUSG00000106190	na	108.48	77.2558	129.059	65.5638	118.5	101.627
ENSMUSG00000106197	na	25.681	16.9474	20.1802	22.2631	23.021	23.2336
ENSMUSG00000106205	na	75.0155	74.2457	98.2969	52.7954	98.1777	84.7342
ENSMUSG00000106208	na	10.8516	5.65375	16.3111	10.8575	15.7237	28.8782
ENSMUSG00000106209	na	16.2196	19.3684	20.8311	21.6271	16.2501	17.0835
ENSMUSG00000106224	na	15.5437	20.9825	11.7175	15.2662	33.1773	19.8169
ENSMUSG00000106229	na	46.6312	33.0878	39.7093	20.3549	29.1148	44.4171
ENSMUSG00000106237	na	6.08234	11.2983	4.55681	9.54135	19.6355	8.20008
ENSMUSG00000106239	na	111.324	81.0472	91.0869	65.2002	74.5535	140.13
ENSMUSG00000106241	na	10.1372	4.03509	3.25486	5.08872	6.77088	4.78338
ENSMUSG00000106246	na	5.40652	5.65082	8.13494	3.41236	6.88822	3.43887
ENSMUSG00000106251	na	64.2024	40.3509	44.2662	45.1624	47.3961	39.6337
ENSMUSG00000106254	na	3.37908	5.64913	1.95292	5.08872	3.38544	3.4167
ENSMUSG00000106258	na	2.41197	0.881381	2.51301	4.38416	2.46789	1.47589
ENSMUSG00000106262	na	33.7908	52.4562	13.0195	54.7037	35.2086	28.7003
ENSMUSG00000106288	na	5.40652	10.4912	3.25486	4.45263	8.12505	10.9334
ENSMUSG00000106290	na	141.245	129.93	117.826	106.863	100.886	105.918
ENSMUSG00000106291	na	16.8954	20.9825	16.9253	23.5353	26.4064	18.4502
ENSMUSG00000106294	na	212.813	206.13	238.521	151.753	243.157	223.29
ENSMUSG00000106310	na	76.3671	64.5615	76.1638	58.5203	62.9692	49.2005
ENSMUSG00000106311	na	8.7856	4.03509	11.0665	2.54436	8.80214	10.2501
ENSMUSG00000106317	na	75.6913	79.0878	94.3911	85.8721	50.1045	56.7172
ENSMUSG00000106320	na	21.6261	12.9123	28.6428	6.99699	9.47923	19.1335
ENSMUSG00000106321	na	6.08234	2.42106	3.25486	4.45263	8.12505	7.51674
ENSMUSG00000106332	na	26.3568	7.26317	20.1802	6.99699	20.9897	43.7338
ENSMUSG00000106339	na	11.0533	11.0282	23.9637	7.38496	13.591	27.0242
ENSMUSG00000106352	na	37.8456	35.5088	57.9366	23.5353	52.8129	36.9004
ENSMUSG00000106373	na	3.38027	1.61424	1.95484	1.27268	1.509	2.05287
ENSMUSG00000106383	na	174.36	159.79	154.281	178.741	224.116	174.935
ENSMUSG00000106386	na	153.41	138	126.94	136.759	127.97	116.168
ENSMUSG00000106390	na	12.0692	14.958	18.054	15.4607	21.7142	21.9766
ENSMUSG00000106396	na	1.35163	5.64913	2.60389	7.63308	10.8334	1.36668
ENSMUSG00000106404	na	12.1647	12.1053	27.3409	13.3579	18.2814	25.2836
ENSMUSG00000106408	na	30.4117	24.2106	32.5486	22.2631	38.594	53.3005
ENSMUSG00000106415	na	6.08234	6.45615	7.1607	16.5383	4.06253	10.9334
ENSMUSG00000106416	na	24.138	40.2523	28.1539	29.3104	46.5265	33.4737
ENSMUSG00000106427	na	81.3678	81.2921	56.0908	54.5622	43.633	69.8852
ENSMUSG00000106438	na	6.08234	1.61404	14.3214	0.63609	1.35418	2.05002
ENSMUSG00000106446	na	8.10978	8.07018	6.50973	3.81654	6.77088	10.9334
ENSMUSG00000106459	na	4.73071	5.64913	9.11362	10.1774	17.6043	4.10004
ENSMUSG00000106461	na	20.9503	33.8948	38.4074	29.8962	54.8441	38.9504
ENSMUSG00000106469	na	6.08234	2.42106	6.50973	1.90827	7.44797	8.88342
ENSMUSG00000106472	na	50.6861	100.877	47.521	69.9699	66.3546	71.0674
ENSMUSG00000106475	na	8.7856	6.45615	9.11362	11.4496	9.47923	6.8334
ENSMUSG00000106496	na	11.5384	7.42376	13.7163	8.3425	5.4167	11.6551
ENSMUSG00000106498	na	10.813	20.9825	10.4156	20.3549	23.6981	28.0169
ENSMUSG00000106499	na	37.8456	29.8597	37.7564	24.1714	31.8231	32.117
ENSMUSG00000106508	na	6.75815	4.03509	11.0665	5.72481	4.73961	21.1835
ENSMUSG00000106515	na	12.1647	19.3684	12.3685	14.6301	18.2814	19.8169
ENSMUSG00000106518	na	6.08234	6.45615	3.25486	0.63609	3.38544	2.73336
ENSMUSG00000106528	na	181.794	120.246	251.927	83.3278	119.845	248.736
ENSMUSG00000106535	na	6.75815	7.26317	5.20778	5.72481	6.77088	10.9334
ENSMUSG00000106543	na	6.75815	8.8772	27.9918	1.90827	11.5105	8.88342
ENSMUSG00000106547	na	118.943	120.246	124.336	75.0586	119.167	170.835
ENSMUSG00000106549	na	2.70326	6.45615	5.20778	3.81654	4.73961	6.15006
ENSMUSG00000106558	na	169.496	118.065	149.401	130.044	142.09	165.791
ENSMUSG00000106590	na	8.7856	12.1053	13.0195	10.8135	23.021	24.6002
ENSMUSG00000106596	na	12.1647	13.7193	10.4156	17.8105	10.8334	21.8669
ENSMUSG00000106609	na	6.75815	4.03509	6.50973	18.4466	11.5105	0.68334
ENSMUSG00000106617	na	239.914	196.913	218.076	233.445	317.554	296.57
ENSMUSG00000106619	na	0.675815	8.07018	7.81167	3.81654	0.677088	4.10957
