#1.2							
19067	6						
Name	Description	S78	S76	S74	S80	S43	S44
ENSMUSG00000061039	na	36.8307	46.1741	30.9378	54.4528	29.2645	39.1364
ENSMUSG00000061046	na	689.738	594.749	550.089	404.27	528.712	513.923
ENSMUSG00000061048	na	363.284	263.261	270.14	263.188	170.71	208.041
ENSMUSG00000061062	na	1100.38	1150.91	1168.71	1175.8	1172.25	1149.01
ENSMUSG00000061079	na	362.448	414.189	432.375	390.245	383.366	445.95
ENSMUSG00000061080	na	78.6837	59.9573	42.2565	52.8027	41.9458	44.286
ENSMUSG00000061086	na	19.2524	31.7016	24.1466	5.77529	25.3626	17.5084
ENSMUSG00000061104	na	3642.1	3502.07	3216.06	3512.91	4294.49	3417.4
ENSMUSG00000061111	na	1217.08	1412.1	1223.18	973.541	1171.57	1191.6
ENSMUSG00000061118	na	1426.35	1124.72	1113.01	1171.56	1700.27	1508.81
ENSMUSG00000061119	na	1514.24	1372.81	1252.6	1454.54	2176.3	1994.91
ENSMUSG00000061126	na	5.02236	8.26998	15.0916	27.2264	5.8529	13.3888
ENSMUSG00000061130	na	5117.09	4606.06	4580.2	4230.01	5673.45	5421.78
ENSMUSG00000061132	na	784.327	894.531	744.016	592.38	520.906	566.449
ENSMUSG00000061136	na	2361.32	2325.91	2484.85	2600.53	2519.7	2586.1
ENSMUSG00000061143	na	520.651	358.366	406.718	286.289	295.572	267.776
ENSMUSG00000061144	na	9.20767	8.26998	1.50916	4.12521	1.95097	7.20934
ENSMUSG00000061167	na	5160.41	4743.17	4241.15	4312.29	4820.95	4169.68
ENSMUSG00000061175	na	4179.45	3962.02	3348.06	4026.15	5223.69	5495.5
ENSMUSG00000061186	na	9.20767	8.26998	6.79123	8.25042	6.82839	8.23925
ENSMUSG00000061207	na	670.485	687.097	562.918	803.592	870.131	823.925
ENSMUSG00000061232	na	8595.82	8614.57	8866.63	7553.29	5748.56	6422.49
ENSMUSG00000061242	na	0.888689	5.41103	2.41965	3.86899	1.0364	1.10373
ENSMUSG00000061244	na	1828.99	1791.14	1927.22	1823.35	2074.85	2093.81
ENSMUSG00000061272	na	5.03047	8.96508	11.3283	9.92202	7.83323	7.18732
ENSMUSG00000061273	na	2486.91	2254.26	2714.98	2759.77	2985.96	3285.4
ENSMUSG00000061286	na	966.805	883.509	775.709	822.566	1075.96	1028.87
ENSMUSG00000061288	na	1018.71	1093.71	1038.3	1041.2	908.172	948.541
ENSMUSG00000061298	na	2.51118	2.06749	1.50916	4.95025	8.77935	13.3888
ENSMUSG00000061306	na	6709.71	5547.82	5726.69	5998.85	6929.92	6834.43
ENSMUSG00000061313	na	1268.98	1396.94	1894.75	1282.94	823.309	1251.34
ENSMUSG00000061315	na	2436.36	2383.32	2077.24	2094.32	2258.07	2134.71
ENSMUSG00000061322	na	20.9265	6.20248	9.80955	4.95025	8.77935	2.05981
ENSMUSG00000061353	na	5301.92	7353.42	9272.96	6305.65	5589.56	4737.52
ENSMUSG00000061356	na	8.37061	5.51332	3.7729	6.60034	2.92645	2.05981
ENSMUSG00000061360	na	943.367	927.618	897.201	943.845	1010.6	1072.13
ENSMUSG00000061371	na	119.7	116.469	108.66	102.305	107.303	126.678
ENSMUSG00000061374	na	1021.21	935.192	1076.03	1011.5	1072.06	984.589
ENSMUSG00000061390	na	13.5208	10.2232	11.3557	12.0301	22.609	10.5446
ENSMUSG00000061393	na	527.349	364.569	298.059	368.794	607.727	518.043
ENSMUSG00000061410	na	3023.44	2909.65	3166.94	3392.56	3924.39	3841.58
ENSMUSG00000061411	na	914.064	882.823	1085.09	989.231	1697.33	1505.72
ENSMUSG00000061414	na	42.6901	37.8049	33.9561	31.6808	14.8937	28.2483
ENSMUSG00000061436	na	1344.32	1261.18	1961.17	1506.53	1470.06	1563.4
ENSMUSG00000061451	na	350.728	237.073	281.459	146.857	314.106	249.237
ENSMUSG00000061455	na	1536.85	1431.4	1314.48	1171.56	1238.86	1218.37
ENSMUSG00000061458	na	403.463	402.472	428.602	415.821	568.707	517.013
ENSMUSG00000061461	na	1260.61	1073.72	1009.63	1032.13	1374.45	1317.25
ENSMUSG00000061462	na	6.69648	25.4991	40.7474	78.379	6.82839	21.628
ENSMUSG00000061474	na	966.774	855.322	879.498	927.141	1419.34	1279.92
ENSMUSG00000061477	na	809.975	951.404	961.148	833.972	897.427	874.141
ENSMUSG00000061479	na	1190.17	1260.41	1209.47	1329.88	1503.22	1408.65
ENSMUSG00000061510	na	15.9042	31.0124	31.6924	22.2761	8.77935	15.4486
ENSMUSG00000061518	na	6375.79	5659.79	5127.49	4816.81	6612.37	5825.25
ENSMUSG00000061527	na	46.8754	280.49	822.493	1571.71	9.75484	692.097
ENSMUSG00000061531	na	16.7412	4.82415	15.8462	20.6261	4.87742	4.11963
ENSMUSG00000061533	na	130.581	117.158	89.0405	164.183	187.293	181.263
ENSMUSG00000061535	na	231.029	237.073	204.491	171.609	97.5484	138.008
ENSMUSG00000061536	na	375.004	394.892	519.151	399.32	389.218	464.487
ENSMUSG00000061544	na	349.054	338.38	297.306	260.713	248.748	277.045
ENSMUSG00000061559	na	1122.5	1072.34	1153.76	1231.78	1432.99	1458.35
ENSMUSG00000061576	na	14.23	28.2558	75.4581	100.655	0.975484	77.243
ENSMUSG00000061577	na	7.53355	5.51332	9.05497	3.30017	4.87742	15.4486
ENSMUSG00000061578	na	791.861	728.447	736.471	527.201	1381.28	1264.72
ENSMUSG00000061589	na	2182.21	1892.44	2145.28	1865.4	1968.52	2020.68
ENSMUSG00000061601	na	614.402	502.401	436.902	362.193	314.106	313.092
ENSMUSG00000061603	na	73.6613	59.2682	44.5203	45.3773	16.5832	42.2262
ENSMUSG00000061607	na	1020.38	1116.45	1125.08	1089.06	845.744	901.168
ENSMUSG00000061613	na	457.862	532.634	524.266	654.717	558.641	480.591
ENSMUSG00000061619	na	15.7268	8.46207	11.7755	12.1378	12.9914	13.8973
ENSMUSG00000061650	na	684.716	740.852	832.303	834.943	791.117	800.237
ENSMUSG00000061665	na	4669.21	5567.79	6654.92	8421.13	4059.75	4561.03
ENSMUSG00000061666	na	116.351	85.4565	104.887	105.605	52.6761	81.3626
ENSMUSG00000061669	na	20.3732	7.67338	11.5182	19.2182	10.9887	7.3128
ENSMUSG00000061684	na	128.043	85.3741	98.4212	85.915	70.2954	71.2256
ENSMUSG00000061689	na	1604.65	1485.85	1483.51	1403.4	1154	1276.06
ENSMUSG00000061718	na	3313.89	2484.44	1406.54	1712.77	2228.97	2133.96
ENSMUSG00000061724	na	563.508	647.568	744.225	820.581	638.913	583.996
ENSMUSG00000061731	na	2796.63	2875.2	2837.19	3372.76	4027.74	3583.05
ENSMUSG00000061740	na	2106.88	1705.74	1289.57	536.278	597.97	548.94
ENSMUSG00000061742	na	21818.4	17109	16938.7	46099.6	65289	63037.5
ENSMUSG00000061751	na	1309.16	1370.74	1003.59	796.99	991.09	1111.27
ENSMUSG00000061755	na	2412.38	2796.61	2356.56	2032.9	2290.44	2129.84
ENSMUSG00000061758	na	1114.96	1137.81	1078.3	1174.85	1479.8	1415.09
ENSMUSG00000061759	na	591.802	733.961	785.516	963.645	533.589	681.798
ENSMUSG00000061778	na	750.844	728.447	820.985	674.06	659.427	680.768
ENSMUSG00000061780	na	1849.9	3063.34	10772.1	5836.27	119.985	4434.82
ENSMUSG00000061787	na	1766.51	1831.92	1563.93	1437.18	1802.76	1513.59
ENSMUSG00000061808	na	2522.06	1915.88	1114.52	5916.38	6289.92	5863.26
ENSMUSG00000061815	na	252.792	254.302	147.143	117.156	150.225	129.768
ENSMUSG00000061816	na	5.02236	3.11088	34.7107	4.12521	4.87742	11.5651
ENSMUSG00000061825	na	5093.44	3654.7	2877.28	15544.9	28128.7	22699.3
ENSMUSG00000061833	na	6.21114	6.88873	17.64	10.5517	17.3132	14.1792
ENSMUSG00000061838	na	13844.7	10750.3	10520.7	9854.66	16654	15103.9
ENSMUSG00000061848	na	630.259	776.868	673.952	605.037	659.239	594.809
ENSMUSG00000061859	na	3342.38	3068.17	3231.13	3231.66	3800.5	3876.58
ENSMUSG00000061863	na	9.57874	10.3415	9.61377	5.06847	12.6911	12.7795
ENSMUSG00000061878	na	422.716	585.101	446.712	879.493	249.724	302.792
ENSMUSG00000061882	na	351.565	323.908	252.03	232.662	224.39	235.848
ENSMUSG00000061887	na	2102.69	1924.84	1793.64	1681.43	2230.93	1935.19
ENSMUSG00000061894	na	247.77	265.328	248.257	245.037	220.459	246.148
ENSMUSG00000061897	na	205.209	199.355	228.053	226.933	222.561	236.863
ENSMUSG00000061898	na	520.651	478.281	450.486	345.693	396.048	396.513
ENSMUSG00000061904	na	35411.9	30236.6	29264.9	26490.9	35115.9	33895.8
ENSMUSG00000061906	na	2237.36	1846.17	2459.67	35596.5	65964.4	64602.8
ENSMUSG00000061947	na	206.754	218.465	150.916	97.355	139.494	22.6579
ENSMUSG00000061950	na	1436.41	1597.48	1940.01	1867.07	1666.12	1929
ENSMUSG00000061959	na	2714.6	2150.18	2004.14	1096.48	2810.39	2412.05
ENSMUSG00000061979	na	806.926	839.403	772.691	904.248	955.973	843.493
ENSMUSG00000061981	na	1959.52	1576.8	1910.62	1906.66	1938.31	2060.87
ENSMUSG00000061983	na	479.338	565.725	458.966	489.943	380.925	365.784
ENSMUSG00000062006	na	1917.06	2059.46	1744.83	1628.85	1780	1519.92
ENSMUSG00000062007	na	3.34824	2.06749	2.26374	2.47513	2.92645	3.08972
ENSMUSG00000062012	na	127.233	181.25	159.971	111.381	104.377	98.871
ENSMUSG00000062014	na	4709.3	4291.42	4634.64	4819.07	5789.51	6174.28
ENSMUSG00000062017	na	9.20767	9.64831	4.52749	0.825042	5.8529	4.11963
ENSMUSG00000062031	na	1610.51	1318.38	1152.24	1127.84	1510.07	1478.95
ENSMUSG00000062040	na	364.959	348.029	307.868	226.062	304.351	320.301
ENSMUSG00000062044	na	253.63	247.411	222.602	242.563	221.435	233.789
ENSMUSG00000062054	na	4916.03	4421.03	3325.45	3906.61	6216.78	5473.92
ENSMUSG00000062070	na	7428.58	6441.2	7194.19	6571.27	8479.99	8347.7
ENSMUSG00000062075	na	514.789	622.318	691.198	653.434	505.298	479.938
ENSMUSG00000062078	na	3756.73	3925.47	4333.58	4149.11	3428.83	4062.94
ENSMUSG00000062081	na	722.675	754.832	682.057	767.611	694.38	680.919
ENSMUSG00000062083	na	155.912	191.563	201.657	186.882	169.189	223.024
ENSMUSG00000062093	na	711.31	659.893	727.383	748.862	689.791	695.055
ENSMUSG00000062098	na	879.746	1135.74	1796.68	1596.46	711.13	1034.03
ENSMUSG00000062101	na	213.429	252.551	181.848	200.842	146.835	157.021
ENSMUSG00000062110	na	388.396	368.704	335.788	324.242	462.38	396.514
ENSMUSG00000062115	na	1515.07	1447.94	1714.41	1575	1555.91	1559.27
ENSMUSG00000062116	na	436.946	427.282	340.316	414.171	422.384	342.959
ENSMUSG00000062127	na	981.864	1006.17	1216.4	1115.47	644.796	904.258
ENSMUSG00000062132	na	27.623	40.6607	24.1466	5.77529	14.6323	11.329
ENSMUSG00000062151	na	117.188	84.0781	99.6047	32.1766	40.9703	42.2262
ENSMUSG00000062157	na	200.057	256.369	252.785	364.669	208.754	233.789
ENSMUSG00000062169	na	1628.11	1673.32	1663.07	1680.58	1355.93	1487.19
ENSMUSG00000062175	na	53.8806	84.7673	228.099	273.256	31.2155	61.7944
ENSMUSG00000062184	na	234.377	175.048	139.598	377.044	471.158	452.129
ENSMUSG00000062190	na	420.205	428.661	489.723	462.848	385.316	432.56
ENSMUSG00000062198	na	631.981	620.937	528.207	431.497	513.104	500.535
ENSMUSG00000062202	na	1155.98	1288.06	1397.48	1336.56	1275.93	1254.43
ENSMUSG00000062203	na	2940.59	3082.6	4567.49	5167.2	4640.37	5212.35
ENSMUSG00000062209	na	1284.05	1067.52	696.48	580.83	623.332	599.406
ENSMUSG00000062210	na	12033.6	9197.87	8520	10621.5	17490.9	15040.7
ENSMUSG00000062232	na	1016.18	1067.52	1094.15	1015.62	893.539	1017.55
ENSMUSG00000062234	na	4611.27	4350.61	4678.43	4534.42	4726.2	4990.87
ENSMUSG00000062248	na	334.736	249.753	372.832	386.412	647.419	513.425
ENSMUSG00000062257	na	16.7412	3.44582	8.30039	3.30017	6.82839	12.3589
ENSMUSG00000062270	na	3261.2	3617.09	3428.91	3284.03	3211.01	3166.7
ENSMUSG00000062284	na	22.4758	36.2306	28.8873	29.0694	25.537	14.842
ENSMUSG00000062296	na	10.8818	12.405	12.8279	13.2007	15.6077	12.3589
ENSMUSG00000062300	na	1379.47	1412.78	1478.22	1585.73	914.027	1034.03
ENSMUSG00000062309	na	10.8818	10.3375	6.79123	9.9005	10.7303	5.14953
ENSMUSG00000062312	na	3252.81	3380.31	3130.04	2292	2574.36	2338.95
ENSMUSG00000062328	na	200.788	151.477	137.317	138.111	126.096	153.411
ENSMUSG00000062329	na	41.016	74.4298	116.205	50.3275	17.5587	110.2
ENSMUSG00000062352	na	710.664	654.707	644.413	565.154	661.379	664.289
ENSMUSG00000062353	na	3594.78	3552.29	3173.73	2984.75	3263.63	3072.14
ENSMUSG00000062373	na	3548.3	3112.96	2990.4	2291.14	2387.99	2388.35
ENSMUSG00000062376	na	427.738	381.797	337.298	407.571	429.213	442.86
ENSMUSG00000062382	na	48775.2	46778.7	40700.5	43936.6	60525.4	54237.9
ENSMUSG00000062397	na	10411	8773.82	8110.51	12753.2	17962.1	17134.8
ENSMUSG00000062410	na	3136.89	2442.33	2623.49	2737.59	5192.78	4394.61
ENSMUSG00000062421	na	957.591	978.623	1068.49	1109.67	876.956	1003.14
ENSMUSG00000062456	na	8058.06	9022.38	7809.59	7273.98	6825.12	6940.54
ENSMUSG00000062458	na	8.44255	19.2131	8.99344	9.19206	11.121	18.7691
ENSMUSG00000062461	na	1.82224	3.04249	2.64216	5.45812	2.29638	3.42039
ENSMUSG00000062470	na	32.6454	38.5932	28.6741	34.6518	38.0439	37.0766
ENSMUSG00000062480	na	1444.37	949.677	979.534	976.566	1512.55	1212.05
ENSMUSG00000062488	na	394.057	519.243	434.722	370.277	229.001	209.828
ENSMUSG00000062510	na	16.7412	17.9183	29.4287	18.976	25.3626	14.4187
ENSMUSG00000062515	na	4007.02	5869.68	20650	14325.2	1081.81	12349.8
ENSMUSG00000062519	na	933.321	988.262	1033.02	756.563	716.005	801.268
ENSMUSG00000062526	na	964.271	908.947	836.832	811.011	968.654	941.326
ENSMUSG00000062542	na	153.182	60.6465	110.923	42.0772	68.2839	63.8542
ENSMUSG00000062545	na	786	657.463	977.182	612.181	1351.05	1202.93
ENSMUSG00000062554	na	439.714	426.442	436.164	476.594	558.907	516.571
ENSMUSG00000062563	na	4444.79	4108.77	3012.29	2631.05	3994.63	3325.55
ENSMUSG00000062580	na	3000.73	2581.71	2574.06	3082.5	4084.75	3660.13
ENSMUSG00000062588	na	170.844	195.403	229.639	221.621	210.904	242.772
ENSMUSG00000062590	na	386.962	489.636	529.118	491.896	430.005	380.753
ENSMUSG00000062591	na	23.4377	40.6607	57.3481	38.777	18.5342	31.9271
ENSMUSG00000062593	na	3.21671	2.79522	1.01101	2.71527	1.14234	1.04462
ENSMUSG00000062604	na	1760.34	1722.9	1644.24	1446.31	1357.87	1420.23
ENSMUSG00000062609	na	50895.7	36174.2	29707.9	43340.5	69770.1	68132.1
ENSMUSG00000062611	na	7153.09	7816.86	7088.6	6669.47	6411.37	6216.97
ENSMUSG00000062619	na	669.648	572.007	488.968	792.865	1218.38	1138.05
ENSMUSG00000062627	na	1193.66	1162.62	1064.71	933.943	1036.94	992.839
ENSMUSG00000062646	na	2033.23	1722.03	1427.95	1171.55	1574.43	1512.82
ENSMUSG00000062647	na	4558.91	4003.86	3646.34	3496.2	3837.28	3291.4
ENSMUSG00000062661	na	730.754	497.577	513.87	528.027	677.961	596.316
ENSMUSG00000062683	na	44.3054	47.2073	27.3978	33.1398	42.7841	65.8281
ENSMUSG00000062691	na	640.353	585.1	505.571	598.154	716.983	629.275
ENSMUSG00000062704	na	5.02236	3.44582	7.54581	4.95025	19.5097	1.02991
ENSMUSG00000062713	na	1052.18	1230.17	969.63	1254.08	516.032	727.119
ENSMUSG00000062729	na	1798.84	1594.04	1416.35	1203.74	1364.7	1390.37
ENSMUSG00000062742	na	10.5259	8.27238	6.51366	11.5971	16.302	14.1223
ENSMUSG00000062743	na	183.316	181.25	189.4	141.082	97.5484	100.931
ENSMUSG00000062753	na	215.962	217.087	209.019	278.864	191.195	174.054
ENSMUSG00000062758	na	14.8294	13.2519	13.9873	17.2852	16.5961	13.0663
ENSMUSG00000062760	na	25.9489	25.4991	89.7951	117.156	5.8529	54.585
ENSMUSG00000062761	na	1006.99	1145.39	891.155	855.573	784.289	805.389
ENSMUSG00000062762	na	4717.82	4145.37	4542.65	4817.44	5552.57	5710.78
ENSMUSG00000062778	na	20.0895	2.75666	9.05497	9.9005	9.75484	1.02991
ENSMUSG00000062785	na	2698.71	2788.34	1569.53	814.321	1548.08	1370.8
ENSMUSG00000062794	na	30.9712	42.0391	23.392	37.1269	13.6568	20.5981
ENSMUSG00000062797	na	1023.73	1005.49	983.222	947.149	1013.53	1070.07
ENSMUSG00000062822	na	1175.24	1361.79	1018.68	1216.94	1313.97	1118.47
ENSMUSG00000062825	na	22606.7	22706.6	25542.4	25832.1	25082.7	26016.1
ENSMUSG00000062826	na	6.69648	21.3641	42.2565	64.3533	49.7497	37.0766
ENSMUSG00000062846	na	352.479	264.636	360.44	414.021	317.184	321.394
ENSMUSG00000062859	na	26.7857	23.1942	12.6321	12.3756	18.5342	11.329
ENSMUSG00000062861	na	236.824	208.817	172.76	146.858	132.666	141.097
ENSMUSG00000062866	na	2121.11	1986.87	2124.9	1807.67	1637.84	1812.63
ENSMUSG00000062867	na	433.255	396.011	438.482	451.62	388.638	376.38
ENSMUSG00000062896	na	8.81156	9.91827	14.9452	12.1725	9.25695	12.3073
ENSMUSG00000062901	na	5526.28	5681.46	4691.23	5642.47	6022.63	6130.01
ENSMUSG00000062906	na	573.387	525.144	490.478	480.999	602.85	487.146
ENSMUSG00000062908	na	49778.3	45682.9	40123.1	52650.9	60679.1	54979.6
ENSMUSG00000062929	na	3563.32	3286.65	3250.72	3494.82	3981.92	3829.23
ENSMUSG00000062931	na	295.482	310.813	285.986	240.087	289.718	256.447
ENSMUSG00000062933	na	15162	14267.3	14143.5	15208.8	15390.4	14214.6
ENSMUSG00000062937	na	1239.69	1147.46	1312.22	1285.42	1211.55	1319.31
ENSMUSG00000062939	na	8.70412	3.21775	8.30039	9.4416	4.09336	3.53864
ENSMUSG00000062944	na	309.712	312.192	318.433	330.017	407.752	423.291
ENSMUSG00000062949	na	1133.38	1010.32	992.274	1068.43	1194.98	1191.59
ENSMUSG00000062960	na	1676.64	1624.36	2389.77	1581.6	1080.84	1591.21
ENSMUSG00000062963	na	2280.98	2037.84	1973.99	2250.73	3061.06	2703.52
ENSMUSG00000062980	na	309.712	554.778	731.943	479.349	135.592	283.224
ENSMUSG00000062981	na	2372.1	1943.66	1957.3	2150.98	2639.95	2529.95
ENSMUSG00000062991	na	292.134	275.666	330.507	543.703	883.789	720.935
ENSMUSG00000062995	na	226.006	219.844	301.833	349.818	196.072	262.626
ENSMUSG00000062997	na	1356.38	1550.02	1394.07	1364.46	1364.44	1231.65
ENSMUSG00000063001	na	7.12923	8.63656	1.92443	5.63213	2.83942	5.37022
ENSMUSG00000063011	na	6.69648	124.739	153.934	267.313	4.87742	59.7346
ENSMUSG00000063015	na	15400.4	13065.6	13144	12782.3	14258.1	14116.3
ENSMUSG00000063018	na	157.367	106.131	119.224	65.1783	96.5729	102.991
ENSMUSG00000063019	na	520.652	554.089	564.427	518.126	557.001	478.906
ENSMUSG00000063047	na	375.279	398.928	372.62	326.202	369.848	383.695
ENSMUSG00000063049	na	507.259	600.951	483.686	483.474	582.362	567.477
ENSMUSG00000063052	na	806.092	784.959	765.142	735.11	959.875	923.83
ENSMUSG00000063060	na	116.351	161.954	236.184	192.235	62.431	92.6916
ENSMUSG00000063063	na	38.5048	24.8099	21.8828	99.83	194.121	171.994
ENSMUSG00000063065	na	2542.12	2553.35	2772.3	2570.82	2057.3	1962.99
ENSMUSG00000063077	na	4656.6	4405.02	5669.01	5718.4	5092.22	5960.12
ENSMUSG00000063087	na	10.0447	12.405	15.0916	12.3756	2.92645	2.05981
ENSMUSG00000063089	na	17.5783	13.0941	15.8462	6.60034	16.5832	24.7178
ENSMUSG00000063108	na	686.388	771.865	618.757	572.579	516.03	491.265
ENSMUSG00000063129	na	5.86214	4.82415	11.3208	6.60291	4.88002	3.14072
ENSMUSG00000063130	na	72.8243	233.627	403.701	438.922	21.4606	69.0037
ENSMUSG00000063133	na	2.51118	3.44582	5.28207	1.65008	3.90194	1.02991
ENSMUSG00000063142	na	61.1054	62.0249	70.9306	108.081	106.328	86.5121
ENSMUSG00000063145	na	195.035	197.101	166.763	158.408	140.47	182.293
ENSMUSG00000063146	na	965.958	871.114	1143.18	801.123	976.45	1063.88
ENSMUSG00000063160	na	138.952	161.264	169.781	130.357	72.1858	104.021
ENSMUSG00000063171	na	412.671	669.866	787.028	928.172	522.859	517.013
ENSMUSG00000063172	na	161.553	137.833	142.616	103.955	144.372	133.888
ENSMUSG00000063177	na	38.5048	12.405	27.9195	11.5506	22.4364	27.8075
ENSMUSG00000063179	na	492.192	510.671	422.566	408.396	476.036	469.637
ENSMUSG00000063200	na	1626.41	1619.54	1410.31	1690.51	1899.27	1944.46
ENSMUSG00000063229	na	13781	13364.7	17162.8	21537	24111	22370.5
ENSMUSG00000063235	na	966.81	875.243	922.097	976.018	1153.99	1029.9
ENSMUSG00000063236	na	535.721	670.556	582.538	615.48	527.737	570.567
ENSMUSG00000063245	na	10.2723	7.22338	20.3304	9.48737	20.2565	5.05629
ENSMUSG00000063253	na	3079.33	2608.7	2868.33	3183.61	3904.11	3799.27
ENSMUSG00000063268	na	824.503	744.297	799.856	982.299	1233.99	1230.74
ENSMUSG00000063273	na	2352.96	2210.11	2394.36	2336.5	2670.85	2427.51
ENSMUSG00000063275	na	197.053	175.383	156.687	132.034	210.987	184.955
ENSMUSG00000063281	na	1346.83	1262.55	1315.23	1438.87	1594.92	1715.82
ENSMUSG00000063286	na	52.287	48.6447	26.8394	24.5282	29.8376	6.98383
ENSMUSG00000063296	na	926.626	794.607	657.24	410.046	663.328	598.376
ENSMUSG00000063297	na	10.0447	5.51332	11.3187	9.07546	2.92645	2.05981
ENSMUSG00000063314	na	2.71498	13.1198	4.76367	12.8506	7.26023	19.8237
ENSMUSG00000063316	na	190.812	172.178	175.718	213.669	188.568	161.868
ENSMUSG00000063317	na	944.204	1146.08	968.882	853.094	630.163	611.764
ENSMUSG00000063320	na	307.073	245.277	244.484	285.372	362.88	324.421
ENSMUSG00000063328	na	11.9598	15.1097	11.0427	7.31106	4.02822	12.2392
ENSMUSG00000063334	na	1440.58	1383.84	1423.89	1376.98	1334.46	1391.4
ENSMUSG00000063354	na	10.8818	83.389	116.96	230.187	6.82839	39.1364
ENSMUSG00000063358	na	5027.33	4984.65	5444.25	5295.89	5882.14	6282.35
ENSMUSG00000063362	na	1222.95	1081.3	1169.6	1234.26	1308.11	1146.28
ENSMUSG00000063364	na	5.02236	7.70987	9.80955	10.7255	15.6077	19.8067
ENSMUSG00000063382	na	2631.77	2494.11	2796.5	2485.07	2383.11	2422.31
ENSMUSG00000063383	na	81.0424	78.5648	82.3442	45.5503	56.5781	57.7556
ENSMUSG00000063388	na	41.853	53.7549	32.447	31.3516	10.7303	7.20934
ENSMUSG00000063406	na	2421.61	2108.86	3461.24	3196.14	2916.7	3351.28
ENSMUSG00000063410	na	1412.12	1425.19	1769.49	1732.59	1335.44	1620.04
ENSMUSG00000063412	na	626.692	727.223	697.138	793.724	811.691	857.48
ENSMUSG00000063415	na	390.907	594.752	549.335	730.16	298.498	98.871
ENSMUSG00000063428	na	2868.6	2323.17	2057.74	2495.75	3581	3434.74
ENSMUSG00000063430	na	530.698	812.524	554.618	360.543	364.831	352.228
ENSMUSG00000063434	na	32.6454	106.821	72.4398	83.3293	7.80387	26.7776
ENSMUSG00000063439	na	462.056	408.674	338.807	297.015	396.047	326.48
ENSMUSG00000063445	na	128.907	99.9289	86.0222	60.2281	98.5238	93.7215
ENSMUSG00000063446	na	98.7731	57.2007	68.6669	28.8765	53.6516	25.7477
ENSMUSG00000063450	na	7411.26	8807.94	8016.63	9105.34	5547.57	6777.85
ENSMUSG00000063455	na	2529.39	2025.32	2402.96	2759.14	4206.21	3803.38
ENSMUSG00000063457	na	8970.04	9575.46	8343.73	8168.94	9228.22	7879.03
ENSMUSG00000063458	na	19.2524	14.4725	12.0733	8.25042	13.6568	5.14953
ENSMUSG00000063480	na	1755.77	1721.27	1679.87	1675.17	1673.19	1865.08
ENSMUSG00000063488	na	1294.09	1208.8	916.063	991.7	1176.44	1305.92
ENSMUSG00000063506	na	192.524	193.655	265.613	262.363	309.228	299.703
ENSMUSG00000063511	na	9738.16	8795.94	7147.39	7248.05	7818.39	7061.11
ENSMUSG00000063524	na	18723.7	15153.9	16781.5	14675.7	18969.6	17758.8
ENSMUSG00000063531	na	256.977	210.195	138.088	91.5797	93.6464	90.6318
ENSMUSG00000063535	na	61.9425	42.7282	72.4398	28.8765	48.7742	35.0168
ENSMUSG00000063543	na	106.673	107.234	88.0634	75.2583	95.4212	108.733
ENSMUSG00000063550	na	1763.69	1851.79	1936.26	1980.11	1596.87	1664.33
ENSMUSG00000063556	na	2111.01	2664.39	2373.87	2446.58	2025.7	2038.69
ENSMUSG00000063558	na	27.623	94.4156	169.026	183.159	20.4852	84.4523
ENSMUSG00000063564	na	164.901	212.952	282.213	311.041	139.494	221.43
ENSMUSG00000063568	na	18.4153	39.9716	51.3115	51.1526	15.6077	16.4785
ENSMUSG00000063576	na	2065.03	1966.87	1889.44	1819.22	2099.21	2145.28
ENSMUSG00000063586	na	1.67412	2.75666	4.52749	3.30017	9.75609	15.4529
ENSMUSG00000063590	na	351.557	309.18	383.122	4542.61	7862.48	8150.6
ENSMUSG00000063600	na	14.23	13.0941	6.79123	5.77529	16.5832	18.5383
ENSMUSG00000063605	na	135.604	148.17	144.88	163.358	71.2103	101.961
ENSMUSG00000063611	na	30.1342	44.1066	36.2199	24.7513	30.24	25.7477
ENSMUSG00000063626	na	5.02236	6.20248	4.52749	11.5506	0.975484	10.2991
ENSMUSG00000063628	na	1.78896	5.84393	4.0202	6.12521	4.11952	2.17423
ENSMUSG00000063632	na	9.20767	19.9858	15.8462	25.5763	3.90194	16.4785
ENSMUSG00000063652	na	156.236	178.367	180.473	241.156	109.484	160.462
ENSMUSG00000063659	na	2554.73	2341.09	2725.58	2510.6	2175.31	2077.34
ENSMUSG00000063663	na	321.431	343.204	308.624	282.164	297.523	315.151
ENSMUSG00000063683	na	14589.5	13921.5	11576.9	13424.1	23719.1	22514.4
ENSMUSG00000063684	na	8175.19	6961.64	9305.35	7376.61	6563.66	7920.29
ENSMUSG00000063687	na	2.51118	6.89165	12.8279	26.4013	1.95097	13.3888
ENSMUSG00000063694	na	5118.19	4333.88	5089.11	6976.08	10203	9636.68
ENSMUSG00000063696	na	2305.5	2431.74	2396.89	2412.55	2394.63	2293.2
ENSMUSG00000063698	na	190.85	211.574	147.898	121.281	136.568	160.665
ENSMUSG00000063704	na	676.345	518.252	399.928	328.367	465.306	373.856
ENSMUSG00000063713	na	27.623	28.2558	21.8828	12.3756	13.657	12.3589
ENSMUSG00000063714	na	205.917	187.453	156.198	155.108	168.759	122.559
ENSMUSG00000063727	na	18.4153	24.1208	12.0733	14.0257	3.90194	5.14953
