#1.2																
19067	15															
NAME	DESCRIPTION	S42	S46	S81	S82	S47	S48	S75	S77	S79	S43	S44	S80	S74	S76	S78
ENSMUSG00000001157	na	532.722	638.973	716.372	1106.75	1182.98	818.465	667.585	579.83	819.195	1222.28	1174.09	1285.42	1272.98	1308.72	1197
ENSMUSG00000001158	na	750.234	800.766	801.739	755.288	1067.69	807.354	962.26	586.617	933.642	957.925	879.541	982.618	825.512	1004.12	914.068
ENSMUSG00000001166	na	140.093	220.416	174.253	140.244	228.852	246.095	320.075	250.161	443.73	112.181	104.021	123.756	116.96	109.577	126.396
ENSMUSG00000001173	na	735.486	640.145	757.736	875.258	780.335	714.47	581.214	743.694	802.128	786.24	867.18	1089.06	1063.21	1061.31	1005.31
ENSMUSG00000001175	na	9750.53	11856	13329.4	8547.43	8431.45	10571.3	12842.3	9816.33	12297.6	9703.54	9353.34	10889.4	10776.3	9731.84	8868.46
ENSMUSG00000001211	na	18064.1	14894.6	13105.3	14993.8	11580.7	9678.82	11127.2	12667.7	8954.98	17611.2	17493.2	13220.7	12130.9	11749.5	14806.6
ENSMUSG00000001227	na	678.347	483.04	597.564	420.732	509.325	768.451	629.988	577.892	729.848	70.2349	170.964	263.188	193.173	263.261	210.102
ENSMUSG00000001228	na	82.706	92.4433	76.5139	51.2367	84.1428	77.004	66.6565	76.4909	74.9884	27.3136	41.1963	73.7475	63.3007	41.2214	68.2761
ENSMUSG00000001229	na	1533.64	1780.91	1530.44	1614.49	1255.25	1770.31	965.31	1521.33	1383.4	1610.52	1742.61	1587.4	1536.35	1448.65	1487.46
ENSMUSG00000001240	na	246.666	125.98	145.296	463.916	753.134	139.784	259.351	234.168	248.022	250.716	331.523	459.753	630.473	571.486	454.705
ENSMUSG00000001247	na	2001.88	3041.25	2994.79	1629.69	1644.98	2766.58	2678.47	2507.39	2671.42	1582.23	1476.9	1806.84	1596.67	1468.61	1464.01
ENSMUSG00000001248	na	1925.36	1424.5	1498.75	1395.68	1669.92	2494.3	2295.39	2343.55	1989.77	1169.61	1049.47	1333.27	1265.42	1363.87	1335.95
ENSMUSG00000001249	na	19027	14542.8	13642.4	13997.6	12056.5	8858.29	10728.4	12997.6	7353.71	18755.6	15642.3	12970.9	8532.75	10652.9	13481.9
ENSMUSG00000001260	na	11.06	15.2415	14.9611	6.75875	11.1845	7.1447	3.04833	12.605	5.01957	7.80387	6.17944	4.12521	8.30039	13.0941	15.0671
ENSMUSG00000001270	na	4079.56	1656.18	1328.55	1509.72	3644.28	1445.6	2082.81	2807.25	1199.9	2521.82	2747.97	2499.44	2446.28	2589.27	3596.46
ENSMUSG00000001280	na	2459	3125.69	2854.05	3045.65	2774.62	3733.51	2743.5	3164.81	3297.86	2331.41	2427.49	2338.17	2857.62	2856.59	2802.48
ENSMUSG00000001281	na	30.4149	32.8279	32.5624	68.4323	64.526	21.4341	16.2578	17.4531	27.1057	39.9948	51.4953	42.9022	62.6302	35.1474	56.0831
ENSMUSG00000001285	na	938.982	689.885	681.518	759.132	1115.15	680.056	857.15	801.249	671.672	1011.11	966.633	905.756	905.746	1014.34	1030.65
ENSMUSG00000001288	na	292.167	334.141	381.947	762.888	875.835	447.734	344.462	399.482	602.349	442.87	601.467	1145.17	1024.72	978.617	719.87
ENSMUSG00000001289	na	4012.29	3035.03	3335.19	2432.61	3975.89	3378.85	5087.19	3540.44	3619.75	3141.09	2945.53	2846.42	3081.15	3573.09	3485.55
ENSMUSG00000001300	na	344.703	338.831	1070.16	1285.01	633.215	597.773	850.485	475.111	1802.03	552.124	705.486	1630.28	1281.28	1136.43	811.949
ENSMUSG00000001305	na	384.335	561.594	499.878	322.73	258.104	479.488	482.654	479.961	489.909	271.185	276.015	293.716	311.643	283.936	241.073
ENSMUSG00000001313	na	271.853	247.382	322.104	198.471	148.84	123.047	371.897	242.404	174.681	236.067	239.969	223.587	199.21	170.913	232.703
ENSMUSG00000001323	na	3880.14	3482.14	2935.04	3990.17	2709.21	2167.24	2240.54	2827.42	1865.29	5769.2	5583.16	3989.92	3660.55	3248.74	4519.2
ENSMUSG00000001333	na	23.0416	12.8967	14.081	22.8108	36.9949	37.3112	17.2739	21.3315	33.1292	15.6077	19.5682	26.4013	38.4836	35.1474	24.2748
ENSMUSG00000001334	na	87.5582	68.0007	73.9254	43.087	64.5259	59.5391	103.643	118.293	65.2544	66.3329	72.0935	60.2281	111.678	66.1598	112.166
ENSMUSG00000001348	na	2412.03	1848.89	2196.68	1916.93	1530.56	1222.53	2070.82	1728.84	1559.06	2411.39	2225.66	1783.71	1961.21	1552.67	2244.17
ENSMUSG00000001349	na	61.7516	7.03456	526.277	330.333	69.688	32.5481	983.596	47.5111	540.106	60.48	441.83	584.131	458.786	289.449	61.9425
ENSMUSG00000001366	na	1513.38	1641.4	1450.34	2226.16	1599.38	1506.73	1258.97	1451.51	1258.91	1986.09	2312.15	1776.31	1978.51	1932.42	1933.63
ENSMUSG00000001376	na	1404.62	1504.22	1284.01	1192.92	1211.37	1188.4	1227.47	1084.03	1075.19	1415.43	1338.88	1147.63	1059.43	1042.02	1048
ENSMUSG00000001380	na	2102.32	2138.51	2067.27	1501.29	1609.71	2005.27	2360.43	1962.5	1955.62	1664.18	1592.24	1506.53	1398.23	1387.98	1458.16
ENSMUSG00000001383	na	2783.41	2178.38	2225.68	1749.67	2302.28	2357.77	3459.84	2350.34	2789.88	2014.38	1746.73	2026.31	1903.8	2033.71	1880.89
ENSMUSG00000001403	na	103.226	83.2423	57.2042	56.6045	90.3363	69.8593	36.58	52.3592	28.1096	45.8477	16.4785	48.6775	63.3848	66.1598	94.5878
ENSMUSG00000001415	na	2140.11	2506.66	2431.62	2340.21	2038.16	1817.13	1477.43	1790.88	1817.09	2736.22	2873.43	2626.93	2559.53	2299.76	2323.69
ENSMUSG00000001416	na	5649.97	6181	6025.9	4710.03	3776.95	4700.52	4651.78	4586.36	5160.01	5375.69	5253.42	4914.73	3884.6	3746.33	3972.78
ENSMUSG00000001418	na	6907.82	5669.86	5586.63	5043.72	4569.34	4380.52	5004.34	4834.52	3826.93	6647.9	5902.37	4956.91	4412.76	4398.9	5683.63
ENSMUSG00000001419	na	4987.14	5533.92	5203.86	3558.45	3345.08	5845.06	5260.41	5811.85	4707.3	2589.93	2939.35	2859.64	3080.97	3068.14	3159.9
ENSMUSG00000001420	na	170.508	161.795	204.175	219.659	173.79	206.402	226.593	250.161	236.924	174.612	256.446	284.64	330.507	219.843	235.214
ENSMUSG00000001424	na	3030.47	2875.98	2791.54	2481.28	2088.92	2560.17	2475.25	2856.5	2361.18	2941.08	2778.71	2583.2	2483.28	2417.56	2724.6
ENSMUSG00000001435	na	5128.01	7822.54	7057.48	4771.57	6387.03	7005.62	5119.22	8605.98	7050.71	4747.82	4557.3	7025.8	6828.8	5936.89	6044.36
ENSMUSG00000001436	na	4133.65	3115.15	2925.35	3613.37	3336.45	1975.91	4372.32	4646.43	2598.15	4185.77	3758.13	2390.13	3320.13	3039.26	4467.51
ENSMUSG00000001440	na	5188.06	6376.85	6408.59	5623.24	6013.82	6965.27	5397.58	5852.6	5904	5395.37	5309.16	6116.08	6241.12	5547.76	5409.94
ENSMUSG00000001441	na	3393.6	4301.61	4568.4	3920.06	4476.38	4978.25	5406.71	3483.83	3812.88	3722.45	3664.41	4291.87	4092.1	3876.51	3529.89
ENSMUSG00000001445	na	3186.2	2632.1	2675.4	2432.3	2068.27	1870.32	2461.02	2362.95	1926.51	3489.31	3137.09	2776.27	2204.13	2183.96	2548.85
ENSMUSG00000001467	na	10900.6	16625.2	11976.7	9081.24	7613.2	5828.5	9373.65	11246.6	4745.51	21963.7	17848.2	17087.5	8461.81	9248.64	11715.6
ENSMUSG00000001472	na	13994.5	12747.7	13823.2	10026.9	10568.5	12666.8	11740.7	12799.8	13650.5	9765.48	9707.94	10037.4	9491.18	9716.47	10120
ENSMUSG00000001473	na	666.364	1253.32	874.784	366.662	395.759	1013.75	1002.9	1202.32	1053.11	139.494	152.426	250.813	314.66	201.236	170.76
ENSMUSG00000001482	na	7877.33	6752.19	5587.52	5763.28	3800.02	2766.59	4053.3	4162.53	2948.5	8530.01	7762.2	5725.01	4007.66	4151.65	4860.72
ENSMUSG00000001493	na	50.6916	90.2769	30.8022	277.109	264.987	289.757	108.724	153.199	183.716	104.377	142.127	200.485	335.034	239.829	155.693
ENSMUSG00000001504	na	929.04	709.318	430.352	503.526	1225.13	1059.8	589.344	1024.89	655.556	822.333	815.686	1121.23	937.944	1280.47	1489.13
ENSMUSG00000001506	na	288.481	133.657	355.546	687.702	504.163	57.1576	214.4	131.868	349.362	391.169	458.308	937.248	947.754	273.599	390.907
ENSMUSG00000001507	na	2341.97	4237.08	5209.72	4808.04	2914.83	6486.17	3422.32	3959.05	5664.89	1347.14	2113.37	7575.91	5028.61	3788.93	2203.15
ENSMUSG00000001508	na	3.68666	2.34485	6.16045	5.9139	8.60346	2.38157	16.2578	4.84807	20.0783	5.8529	7.20934	13.2007	6.79123	11.0266	5.02236
ENSMUSG00000001517	na	107.835	90.2768	111.768	75.1911	79.1518	94.4689	69.0956	74.6603	60.2349	67.3084	46.3458	53.6277	78.4764	42.7282	58.5942
ENSMUSG00000001518	na	978.805	866.426	758.615	733.321	795.823	773.215	769.197	776.662	881.441	659.426	750.8	660.034	627.812	695.366	698.109
ENSMUSG00000001520	na	27.65	15.2415	33.4424	55.7596	163.466	17.4648	30.4833	44.6023	40.1566	121.935	116.379	108.906	172.044	156.44	180.805
ENSMUSG00000001521	na	1698.63	2205.33	1965.18	2003.97	1484.96	1494.04	1291.48	1243.05	1368.34	2574.3	2685.99	1874.49	1484.26	1421.05	1427.19
ENSMUSG00000001524	na	271.891	240.347	212.975	362.438	331.233	224.661	263.173	205.558	260.014	406.777	342.959	344.042	344.089	345.961	372.492
ENSMUSG00000001525	na	2271.9	2856.02	5519.82	2558.18	3258.98	3241.31	4252.4	2888.49	6959.26	1808.54	1998.02	2685.52	3226.56	2622.98	2410.74
ENSMUSG00000001542	na	5824.93	9466.09	9744.94	5216.89	3782.08	7073.15	8163.49	5494.74	5313.75	3219.09	2988.79	2664.07	2370.14	2493.4	2454.26
ENSMUSG00000001552	na	8486.23	6833.05	7088.29	6707.39	7409.98	7184.21	8577.74	9409.38	6789.27	6717.18	6279.38	6413.65	6684.58	6213.62	6691.83
ENSMUSG00000001555	na	89.4015	79.725	64.2447	111.519	178.091	55.5699	58.9345	54.2984	137.536	57.5535	96.8112	150.158	215.056	145.414	118.863
ENSMUSG00000001569	na	1210.15	1269.74	1232.97	1033.24	1027.25	1384.48	1247.78	1436.97	1201.69	953.047	989.739	957.048	980.956	1006.87	1036.28
ENSMUSG00000001576	na	4051.52	4084.71	4744.54	4747	3012.02	2763.37	3465.99	2797.32	3458.51	4267.85	3979.62	4327.37	3688.31	3599.54	3338.17
ENSMUSG00000001583	na	434.103	535.798	681.169	376.8	438.778	716.853	612.715	577.89	849.313	301.424	354.289	457.074	489.724	564.424	481.31
ENSMUSG00000001588	na	20.2766	26.9658	31.6823	32.104	24.95	11.114	21.3383	26.1796	24.094	39.0194	39.1364	36.3018	30.9378	32.3908	30.9712
ENSMUSG00000001604	na	1232.27	826.561	983.91	920.879	782.914	480.283	1000.87	790.235	479.871	1899.26	1538.68	1028.83	1017.93	1157.8	1448.12
ENSMUSG00000001627	na	3493.14	6786	6970.93	1830.79	2154.32	6332.47	6482.8	5790.63	5551.64	617.481	802.297	1697.94	1055.66	896.604	650.396
ENSMUSG00000001630	na	624.18	952.36	995.906	1015.86	780.057	932.11	881.415	791.568	965.237	1061.11	1156.73	984.357	1050.49	913.865	849.464
ENSMUSG00000001632	na	1819.36	1879.41	2146.48	1627.16	1314.61	1759.98	1867.62	1833.55	2279.9	1297.39	1253.39	1448.77	1468.42	1467.24	1397.89
ENSMUSG00000001642	na	1386.78	1798.21	8354.29	11396.5	537.566	1116.48	14345.5	447.57	12221.4	1436.43	4817.05	24894.9	26164.7	11992.1	586.637
ENSMUSG00000001656	na	3.68666	16.414	25.5219	11.8278	23.2293	27.7849	16.2578	7.75692	27.1057	33.1664	35.0168	20.6261	12.0733	18.6075	25.9489
ENSMUSG00000001657	na	258.988	144.208	142.57	154.606	381.133	198.464	314.995	196.832	203.795	253.626	217.31	203.785	326.734	305.3	306.364
ENSMUSG00000001661	na	115.208	93.7941	90.6466	315.126	608.265	220.692	101.611	95.9919	140.548	578.462	519.073	460.373	605.174	656.774	667.974
ENSMUSG00000001663	na	3055.34	1640.21	1933.49	1815.59	3367.44	2499.03	3728.18	3407.19	2548.91	2603.57	2141.16	1541.17	3318.64	3713.26	4318.28
ENSMUSG00000001665	na	3089.78	1116.15	1994.23	2023.4	2435.64	1663.13	3141.21	2799.28	2682.46	2091.43	1912.53	2201.2	3046.32	2526.47	2748.91
ENSMUSG00000001666	na	5183.26	3409.43	3493.87	3521.29	2849.43	2360.93	3637.61	3036.83	2677.48	4439.46	3652.09	2849.36	2674.38	2925.46	3112.22
ENSMUSG00000001670	na	36.8666	140.691	4.40032	71.8117	5.16208	0.793856	211.351	6.7873	34.1331	372.635	7.20934	63.5282	7.54581	157.13	6.69648
ENSMUSG00000001672	na	494.012	567.455	476.115	729.945	845.72	846.25	490.782	636.067	682.662	749.171	718.874	832.468	864.751	983.438	988.569
ENSMUSG00000001674	na	627.597	729.312	1023.27	846.517	742.751	735.419	804.208	662.019	994.39	668.225	572.354	657.266	647.97	661.585	584.29
ENSMUSG00000001687	na	5332.61	5170.49	6146.99	5563.41	4718.88	6513.28	7015.41	5890.22	6074.8	4984.68	5126.83	5941.85	5799.05	5445.82	5080.82
ENSMUSG00000001700	na	1870.05	1916.91	2138.54	1654.2	1302.57	1626.63	1773.1	1372	1763.88	1432.02	1390.38	1472.7	1285.81	1382.47	1245.54
ENSMUSG00000001707	na	498.62	821.871	658.288	491.699	641.818	750.987	651.327	514.865	661.579	608.702	658.11	581.655	468.595	521.009	578.409
ENSMUSG00000001729	na	3213.83	3276.94	3632.93	3098.89	2950.98	4015.33	2901	3253.06	3851.03	2729.42	2895.07	3687.09	3554.82	2980.64	3131.46
ENSMUSG00000001739	na	270.048	73.8629	121.449	472.268	553.202	96.0564	134.127	100.84	179.701	303.375	357.378	1039.55	1064.71	900.739	374.166
ENSMUSG00000001741	na	52.5349	87.932	22.0016	205.297	87.7553	138.131	79.2567	114.414	174.681	46.8232	56.6449	112.206	179.59	164.021	85.3801
ENSMUSG00000001750	na	1075.58	1324.84	843.103	1067.03	1447.1	1380.51	1357.52	1439.87	1977.71	907.2	834.224	890.221	865.505	994.463	863.846
ENSMUSG00000001751	na	1942.87	1760.98	1289.29	1459.89	1236.31	1008.99	1089.27	1564.96	833.249	2322.63	2138.09	1416.6	1285.81	1306.66	1813.91
ENSMUSG00000001755	na	10294.8	9011.42	7411.17	7889.26	3967.82	3812.98	4715.74	5159.42	3296.92	9780.61	9339.95	6780.01	3946.4	4083.77	4779.47
ENSMUSG00000001761	na	1963.15	1526.5	1203.05	1724.32	1534	970.885	1052.69	1714.28	901.515	2705.99	2602.57	1998.25	2185.27	1834.56	2512.86
ENSMUSG00000001763	na	1725.36	2085.76	2764.28	1818.95	2097.54	2222.84	1542.47	1733.67	2062.05	2235.85	2182.37	2060.11	2610.83	2568.54	2707.95
ENSMUSG00000001767	na	694.011	751.526	858.063	882.016	758.825	865.302	776.309	733.028	849.312	812.578	831.134	763.989	752.317	766.351	673.834
ENSMUSG00000001768	na	6256.22	8337.08	7168.29	3241.66	3545.47	8226.72	8319.63	8634.36	7020.37	2711.89	2788.99	2518.01	2544.45	2829	2751.4
ENSMUSG00000001773	na	2503.24	1874.69	2281.08	2585.17	5547.32	4163.84	4136.7	5873.75	3397.29	2827.96	2063.94	875.369	3984.25	5198.9	6891.18
ENSMUSG00000001774	na	1193.55	1744.57	1421.3	2477.92	2227.44	1775.86	1172.59	853.261	1156.51	3674.64	3628.36	3188.79	2730.07	2846.25	2699.52
ENSMUSG00000001783	na	5835.96	5543.22	5149.24	4265.61	3988.56	4928.26	5245.16	5324.16	4725.43	4416.99	4409.03	3899.98	3663.49	3465.12	3735.81
ENSMUSG00000001785	na	566.824	791.388	693.49	664.047	603.102	764.484	695.019	765.997	777.031	556.026	594.255	552.777	521.416	536.858	588.454
ENSMUSG00000001786	na	3168.65	3097.53	2778.35	3022.86	1780.04	1732.18	2057.63	1946.03	1428.57	3824.88	3540.84	2678.92	1681.95	1789.05	1886.73
ENSMUSG00000001794	na	9940.33	9566.82	10175.7	7503.12	6762.4	8168.01	9678.61	8286.13	8993.91	8707.18	8321.66	8563.96	6736.88	6266.53	7275.88
ENSMUSG00000001802	na	601.847	445.522	415.391	1052.67	982.507	497.748	580.2	562.377	433.691	901.348	950.606	637.758	1084.32	1024.78	1154.31
ENSMUSG00000001827	na	11983.8	10190.7	9695.55	10071.6	5916.67	6271.44	9706.05	9323.6	5596.9	11369.3	11201.1	8590.04	7237.11	7828.95	7639.92
ENSMUSG00000001829	na	2454.39	2383.53	2284.64	2297.98	1801.56	1909.22	1786.31	1981.89	1609.27	2841.56	2649.93	2404.99	2092.45	1888.31	2307.79
ENSMUSG00000001833	na	2124.44	3220.7	3869.75	2723.82	2885.64	3625.58	3157.04	3177.41	3685.44	2594.79	2894.01	3514.66	3304.29	3212.82	2759.77
ENSMUSG00000001844	na	1630.42	1195.88	1227.69	874.411	975.635	902.613	1330.09	1201.35	1252.88	1014.5	941.334	1050.28	937.943	937.951	1051.35
ENSMUSG00000001847	na	14298.5	17295.1	17684.1	9558.54	9844.37	14324.9	15483.1	14212.3	13797.2	10037.7	9739.09	9288.43	8532.68	7957.27	8656.11
ENSMUSG00000001855	na	1444.25	1289.67	1088.64	1399.07	1181.26	1241.59	845.405	1446.66	1047.08	1265.2	1313.13	1470.23	1464.65	1314.24	1528.48
ENSMUSG00000001864	na	6583.45	5586.6	5911.38	7150.78	10370.7	5670.51	5433.17	7511.65	6655.92	6986.41	6604.81	8185.19	10194.3	10303.5	9427
ENSMUSG00000001870	na	359.449	325.935	199.775	1071.26	484.375	288.169	372.913	335.487	593.313	307.277	493.324	1534.57	1344.67	1483.07	347.38
ENSMUSG00000001891	na	8368.69	9644.34	9669.26	6796.77	5333.3	7694.86	8370.59	8753.89	7426.96	7572.49	7600.73	6110.13	5314.41	5179.07	6028.52
ENSMUSG00000001909	na	2029.5	2014.23	1832.29	1566.34	1567.55	1455.94	1607.49	1742.4	1564.1	1699.29	1611.8	1400.1	1339.38	1607.82	1635.61
ENSMUSG00000001910	na	3685.99	4242.69	3818.94	3410.26	2562.76	3265.9	3025.58	3607.56	2868.25	3517.79	3839.86	3674.6	3739.81	3105.81	3261.89
ENSMUSG00000001911	na	1341.02	1886.44	1037.6	1447.22	2189.58	2789.61	1800.55	2065.28	2135.33	1352.02	1508.81	1452.9	1733.27	1366.61	1637.29
ENSMUSG00000001918	na	4423.14	4185.49	4444.32	3778.18	4745.61	7918.96	6996.9	6187.12	6300.6	2020.25	2483.13	3450.36	3600.14	3175.74	3288.75
ENSMUSG00000001924	na	7928.32	8665.83	8059.79	8322.63	5574.41	7483.9	5836.74	8695.09	7491.66	7926.58	8261.02	7860.09	7799.93	6512.63	7638.51
ENSMUSG00000001930	na	111.521	31.6555	213.855	557.598	172.93	92.0872	114.821	164.835	308.202	83.8916	208.041	716.961	891.915	529.969	161.553
ENSMUSG00000001942	na	566.825	580.352	532.439	1080.55	671.069	443.765	475.54	576.921	335.308	1191.07	1202.93	1204.55	1214.88	1079.92	1202.86
ENSMUSG00000001943	na	90.3232	64.4835	227.056	230.642	82.5932	92.8811	556.828	59.1465	350.366	35.1174	165.815	328.366	230.902	189.52	59.4313
ENSMUSG00000001946	na	1681.12	1233.39	1103.6	1188.69	1513.34	1843.33	1609.52	1655.13	2024.9	560.903	689.007	1318.42	1350.7	1661.58	981.872
ENSMUSG00000001948	na	212.905	207.52	225.296	141.934	225.41	182.587	216.432	166.774	159.622	195.097	182.293	208.736	138.843	190.899	198.383
ENSMUSG00000001962	na	815.678	882.833	840.465	904.831	951.535	743.838	825.077	711.698	705.752	958.907	939.275	900.12	891.917	943.457	951.741
ENSMUSG00000001964	na	1339.02	1091.95	1341.28	835.968	949.926	1416.21	1588.73	1243.36	1492.15	638.049	670.429	735.15	780.995	868.553	817.712
ENSMUSG00000001983	na	586.179	565.11	543.88	582.097	329.512	380.257	373.929	451.84	382.491	700.397	778.609	579.179	538.771	465.876	531.533
ENSMUSG00000001986	na	300.463	264.969	281.621	264.436	244.338	178.618	396.284	460.567	270.053	630.163	481.996	315.166	463.312	456.227	535.718
ENSMUSG00000001995	na	877.431	896.904	752.451	844.85	771.732	1691.72	1026.27	1486.42	1466.71	285.816	407.844	577.529	711.571	523.077	535.717
ENSMUSG00000001998	na	302.306	526.42	452.353	423.267	338.116	436.621	288.576	505.169	407.589	363.855	449.039	386.945	339.561	394.892	452.013
ENSMUSG00000001999	na	1996.34	1987.26	2194.87	1678.71	2629.2	1964.77	2196.83	1831.6	1403.47	2148.01	1980.52	1325.84	1456.35	2012.36	2491.09
ENSMUSG00000002006	na	31.3366	17.5864	22.8817	54.9148	58.5035	23.8157	45.725	25.21	46.1801	38.0439	57.6748	74.2538	102.623	79.9432	59.4313
ENSMUSG00000002007	na	3.68666	2.34485	5.28039	9.29328	4.30173	3.17542	9.145	1.93923	13.0509	5.8529	21.628	21.4511	20.3737	19.9858	15.9041
ENSMUSG00000002010	na	11315	8765.99	9628.27	8873.7	7500.18	7247.04	8746.12	8531.78	8049.2	10162.6	9724.88	7321.63	7618.48	7292.13	8578.93
ENSMUSG00000002012	na	5.52999	5.86213	16.7212	16.8969	12.9052	0.793856	10.1611	7.75692	5.01957	6.82839	22.6579	28.8765	24.9012	15.8508	14.23
ENSMUSG00000002014	na	2603.71	2064.64	2022.38	1609.43	1663.91	1879.85	2314.71	2060.43	2003.81	2099.25	1806.45	1650.91	1485.77	1707.75	1940.31
ENSMUSG00000002015	na	7468.25	6454.21	6860.1	5402.77	5348.77	5379.96	7220.49	5628.61	5605.86	6762.05	6369.97	6109.44	5022.49	4944.07	5396.53
ENSMUSG00000002017	na	1178.82	1070.42	1032.31	1730.26	1556.37	1061.38	795.615	889.144	1016.97	1834.86	2044.33	2081.63	2152.86	2039.24	1692.53
ENSMUSG00000002020	na	93.0882	11.7243	101.207	101.381	16.3466	95.2626	107.708	50.42	179.7	12.6813	80.3327	120.456	118.469	33.0799	39.3419
ENSMUSG00000002028	na	2455.31	3336.72	3339.83	3394.58	3178.97	4419.4	2979.24	3706.83	3588.99	2333.36	2456.35	2921.45	3189.63	3434.11	3420.23
ENSMUSG00000002031	na	1215.68	875.802	925.828	993.536	1249.22	877.212	909.419	951.193	907.539	1056.45	982.53	1017.28	1085.09	1115.76	1088.18
ENSMUSG00000002032	na	964.985	460.763	402.19	1764.02	1289.66	227.043	255.044	375.241	159.622	4753.53	3808.62	2796.88	1975.5	2429.32	2671.9
ENSMUSG00000002043	na	819.361	634.283	690.848	518.733	535.996	394.545	588.329	473.173	429.676	703.326	571.599	560.204	481.422	476.213	525.674
ENSMUSG00000002052	na	3723.54	3731.84	3825.63	4318.06	2752.25	3756.52	3303.38	3993.92	4167.33	3279.56	3706.64	3747.34	3780.43	3312.06	3221.85
ENSMUSG00000002055	na	174.195	130.139	149.611	92.9328	91.1967	191.319	108.724	71.7515	154.603	137.543	162.725	542.052	531.979	294.273	256.14
ENSMUSG00000002058	na	115.208	96.139	106.488	114.054	147.119	48.4252	77.2245	63.9946	69.2701	104.377	111.23	195.535	172.044	162.643	143.137
ENSMUSG00000002059	na	2111.54	1666.02	1797.1	1525.79	1536.59	976.441	1734.51	1541.69	1165.55	1981.23	1835.29	1372.05	1347.69	1195.7	1582.04
ENSMUSG00000002064	na	1773.29	1642.58	1671.24	1682.09	2070	1788.55	1952.97	1574.66	1437.6	1989.98	1866.19	1821.69	1703.07	1906.92	1922.73
ENSMUSG00000002068	na	58.0649	53.9316	51.0437	43.087	7.74311	22.228	33.5317	35.8757	46.1801	14.6323	23.6878	37.9519	22.6374	11.0266	11.7188
ENSMUSG00000002076	na	379.726	337.659	220.896	142.778	188.416	242.92	199.158	210.406	131.513	303.376	293.524	171.609	132.806	170.913	210.102
ENSMUSG00000002083	na	390.786	364.624	476.994	145.313	177.231	365.968	485.701	299.611	312.217	72.1858	93.7215	176.559	105.641	124.739	82.869
ENSMUSG00000002100	na	8.29499	2.34485	3.52026	1.68969	0.860346	5.55699	5.08056	4.84807	1.00391	0.975484	3.08972	1.65008	1.50916	1.37833	4.1853
ENSMUSG00000002102	na	6657.84	5575.92	5458.99	4634.8	5445.87	4701.25	5409.76	5063.2	4678.16	5767.13	5610.95	4930.46	4395.37	4611.2	5255
ENSMUSG00000002103	na	1393.54	1188.84	1174	1784.31	2143.1	1388.44	1115.69	1164.51	1160.53	2015.36	1935.18	1577.48	1831.36	1818.7	2018.17
ENSMUSG00000002104	na	56.2216	29.3107	18.4814	62.5184	152.281	30.9604	56.9022	31.9973	20.0783	90.72	106.08	54.4528	89.7951	111.645	123.048
ENSMUSG00000002105	na	1117.06	750.353	665.328	844.847	1516.78	835.137	670.632	851.319	716.795	1315.93	1354.32	1183.93	1342.41	1437.6	1614.69
ENSMUSG00000002107	na	705.075	364.625	1070.17	904.826	764.851	612.857	1228.47	652.553	1384.39	306.301	558.21	679.832	975.674	571.318	482.982
ENSMUSG00000002108	na	1472.82	1520.63	1062.24	1406.66	1403.23	936.745	857.602	821.264	609.376	2010.47	2029.94	1488.38	1512.17	1462.4	1776.24
ENSMUSG00000002109	na	421.201	247.382	308.022	275.419	499.001	375.494	355.639	388.815	396.546	351.174	352.228	279.689	363.708	502.401	473.776
ENSMUSG00000002111	na	209.218	377.521	158.412	165.589	288.216	292.932	162.578	351	237.927	40.9703	70.0336	79.204	76.9672	55.1332	71.1502
ENSMUSG00000002129	na	1035.95	1187.67	1189.85	1458.2	1168.35	1085.2	893.162	937.616	1161.53	1594.91	1532.5	1611.31	1618.57	1445.18	1388.68
ENSMUSG00000002147	na	2509.7	2890.03	3026.54	3285.6	2830.53	2925.36	2524.02	2819.64	3066.95	3496.13	3372.96	3055.96	2863.63	2880.01	2888.69
ENSMUSG00000002204	na	89953.4	84188.6	56368.2	46777	114145	99771.9	92173.1	139827	58910.7	83718.4	76222.7	60694.9	84608.5	100703	146782
